epoch,step,loss,nll_heldin,nll_heldout,smth_nll_heldin,smth_nll_heldout,wt_kl,wt_co_kl,wt_ic_kl,wt_l2,gnorm,lr,kl_wt,l2_wt,val_loss,val_nll_heldin,val_nll_heldout,smth_val_nll_heldin,smth_val_nll_heldout,val_wt_kl,val_wt_co_kl,val_wt_ic_kl,val_wt_l2
95,95,0.0864559,0.08483883,nan,0.08470569,nan,0.0016160987,0.0015763725,3.9726194e-05,9.715346e-07,0.00789834,0.01,1.0,1.0,0.08384734,0.082249455,nan,0.08231626,nan,0.001596912,0.0015598439,3.7068192e-05,9.717443e-07
96,96,0.085799225,0.084199384,nan,0.08435127,nan,0.0015988696,0.0015624461,3.642339e-05,9.717443e-07,0.0029545694,0.01,1.0,1.0,0.08407337,0.08249499,nan,0.08244137,nan,0.0015774145,0.0015433285,3.408589e-05,9.720915e-07
97,97,0.08539876,0.08381425,nan,0.08397535,nan,0.0015835442,0.0015501627,3.3381522e-05,9.720915e-07,0.0070861857,0.01,1.0,1.0,0.083857544,0.08230439,nan,0.082345486,nan,0.0015521836,0.001518384,3.3799643e-05,9.720957e-07
98,98,0.08493355,0.0833395,nan,0.083530255,nan,0.0015930816,0.0015592994,3.3782166e-05,9.720957e-07,0.0036341334,0.01,1.0,1.0,0.08363807,0.082069375,nan,0.08215221,nan,0.0015677253,0.0015323039,3.5421446e-05,9.720444e-07
99,99,0.08510013,0.08353523,nan,0.08353374,nan,0.0015639277,0.0015290334,3.4894303e-05,9.720444e-07,0.005236648,0.01,1.0,1.0,0.08363876,0.08205728,nan,0.08208576,nan,0.001580505,0.0015423931,3.811188e-05,9.72212e-07
100,100,0.08490946,0.08334127,nan,0.08339901,nan,0.0015672222,0.0015300188,3.720345e-05,9.72212e-07,0.003121779,0.01,1.0,1.0,0.08359594,0.08206424,nan,0.08207069,nan,0.0015307213,0.0014919995,3.872184e-05,9.723411e-07
101,101,0.084446855,0.08289841,nan,0.08304859,nan,0.0015474702,0.0015100847,3.7385467e-05,9.723411e-07,0.0027178717,0.01,1.0,1.0,0.08350578,0.08193946,nan,0.08197883,nan,0.0015653423,0.0015281672,3.7175196e-05,9.724067e-07
102,102,0.084620446,0.08304713,nan,0.08304757,nan,0.0015723376,0.0015360726,3.626498e-05,9.724067e-07,0.0025166483,0.01,1.0,1.0,0.083391584,0.08180336,nan,0.081856,nan,0.0015872464,0.0015518809,3.5365596e-05,9.724922e-07
103,103,0.08490407,0.08334663,nan,0.08325691,nan,0.0015564644,0.0015210652,3.5399094e-05,9.724922e-07,0.0033236928,0.01,1.0,1.0,0.083277345,0.08176915,nan,0.08179521,nan,0.0015072182,0.001472377,3.4841247e-05,9.727089e-07
104,104,0.08474122,0.08318687,nan,0.08320788,nan,0.0015533707,0.0015184709,3.4899793e-05,9.727089e-07,0.003779299,0.01,1.0,1.0,0.08327108,0.08170753,nan,0.08173383,nan,0.0015625702,0.0015267521,3.5818142e-05,9.728049e-07
105,105,0.08444528,0.08291049,nan,0.082999706,nan,0.0015338103,0.0014983873,3.5423018e-05,9.728049e-07,0.002627748,0.01,1.0,1.0,0.08326019,0.08172787,nan,0.08172966,nan,0.0015313502,0.0014946483,3.6701902e-05,9.730504e-07
106,106,0.085015945,0.08347853,nan,0.083334886,nan,0.0015364387,0.0014997353,3.6703383e-05,9.730504e-07,0.002161289,0.01,1.0,1.0,0.08317485,0.08163737,nan,0.081665054,nan,0.0015365066,0.0014998573,3.6649286e-05,9.732944e-07
107,107,0.08412088,0.082573615,nan,0.082802,nan,0.0015462859,0.0015099864,3.6299618e-05,9.732944e-07,0.0015515051,0.01,1.0,1.0,0.08308028,0.081543915,nan,0.08158026,nan,0.0015353842,0.0014989555,3.6428642e-05,9.73435e-07
108,108,0.085079156,0.08355074,nan,0.083326116,nan,0.0015274413,0.0014901207,3.7320628e-05,9.73435e-07,0.0024055908,0.01,1.0,1.0,0.082986265,0.081466556,nan,0.081500664,nan,0.0015187368,0.0014820327,3.670414e-05,9.734588e-07
109,109,0.08415529,0.08260812,nan,0.082823515,nan,0.0015461991,0.0015092962,3.6902853e-05,9.734588e-07,0.0022123689,0.01,1.0,1.0,0.083020695,0.08145918,nan,0.08147162,nan,0.00156054,0.0015235583,3.698172e-05,9.733418e-07
110,110,0.08379261,0.08226166,nan,0.08243021,nan,0.001529979,0.0014929938,3.6985206e-05,9.733418e-07,0.0018138677,0.01,1.0,1.0,0.08284251,0.08133901,nan,0.081378795,nan,0.0015025248,0.0014652038,3.732105e-05,9.73432e-07
111,111,0.08447612,0.082925275,nan,0.082776755,nan,0.0015498726,0.0015124686,3.7404057e-05,9.73432e-07,0.0017545276,0.01,1.0,1.0,0.082794294,0.08128138,nan,0.0813106,nan,0.0015119417,0.0014741109,3.7830738e-05,9.736957e-07
112,112,0.08419431,0.08266889,nan,0.08270125,nan,0.0015244444,0.0014875917,3.6852747e-05,9.736957e-07,0.0026203264,0.01,1.0,1.0,0.082756415,0.08124578,nan,0.081265226,nan,0.0015096553,0.0014712579,3.839733e-05,9.737784e-07
113,113,0.08414015,0.08260058,nan,0.08263078,nan,0.0015386007,0.0014996888,3.891185e-05,9.737784e-07,0.0033284416,0.01,1.0,1.0,0.082718045,0.08119469,nan,0.08121585,nan,0.0015223778,0.0014844512,3.7926602e-05,9.737709e-07
114,114,0.084701166,0.083165444,nan,0.08300505,nan,0.0015347416,0.001496766,3.7975617e-05,9.737709e-07,0.002071766,0.01,1.0,1.0,0.0827544,0.08121423,nan,0.08121471,nan,0.0015392036,0.0015018319,3.737162e-05,9.738561e-07
115,115,0.08395316,0.082425565,nan,0.08259941,nan,0.0015266143,0.00148911,3.75043e-05,9.738561e-07,0.0018493938,0.01,1.0,1.0,0.082625754,0.08112393,nan,0.081151165,nan,0.001500843,0.001463538,3.730493e-05,9.740099e-07
116,116,0.08443039,0.08290704,nan,0.08281475,nan,0.0015223669,0.0014845434,3.78234e-05,9.740099e-07,0.0018258751,0.01,1.0,1.0,0.08258951,0.081080854,nan,0.08110195,nan,0.0015076782,0.001468248,3.9430182e-05,9.741477e-07
117,117,0.083913684,0.08239317,nan,0.08251964,nan,0.0015195395,0.0014793781,4.0161474e-05,9.741477e-07,0.0022561278,0.01,1.0,1.0,0.08256086,0.08106418,nan,0.08107551,nan,0.0014957051,0.0014531635,4.2541702e-05,9.742452e-07
118,118,0.082967535,0.081446394,nan,0.08176837,nan,0.0015201621,0.0014773309,4.2831187e-05,9.742452e-07,0.0016119337,0.01,1.0,1.0,0.08263675,0.081178725,nan,0.08114776,nan,0.0014570478,0.0014136101,4.3437725e-05,9.742947e-07
119,119,0.08375296,0.08224468,nan,0.082101785,nan,0.0015073026,0.0014638276,4.347503e-05,9.742947e-07,0.002135053,0.01,1.0,1.0,0.08252699,0.081063494,nan,0.081088774,nan,0.0014625156,0.0014215023,4.1013285e-05,9.744155e-07
120,120,0.08337979,0.0818682,nan,0.081938274,nan,0.001510613,0.0014703574,4.025557e-05,9.744155e-07,0.001846936,0.01,1.0,1.0,0.08245255,0.08096436,nan,0.081001684,nan,0.0014872161,0.0014498614,3.735469e-05,9.745177e-07
121,121,0.08388687,0.08239794,nan,0.08226004,nan,0.0014879532,0.0014500774,3.7875867e-05,9.745177e-07,0.0024718754,0.01,1.0,1.0,0.08256177,0.081042886,nan,0.081030525,nan,0.0015179066,0.0014817129,3.6193658e-05,9.746952e-07
122,122,0.08340848,0.081914045,nan,0.08201785,nan,0.001493464,0.0014571443,3.6319685e-05,9.746952e-07,0.0040881634,0.01,1.0,1.0,0.08244815,0.08094537,nan,0.08097092,nan,0.0015018015,0.0014642425,3.7559115e-05,9.746493e-07
123,123,0.0836179,0.08214618,nan,0.08210768,nan,0.0014707462,0.0014329733,3.7772956e-05,9.746493e-07,0.0022108254,0.01,1.0,1.0,0.082410626,0.08091798,nan,0.08093386,nan,0.0014916755,0.0014515319,4.014366e-05,9.746752e-07
124,124,0.08415227,0.0826697,nan,0.08250109,nan,0.0014815916,0.0014412641,4.0327563e-05,9.746752e-07,0.0040083905,0.01,1.0,1.0,0.082408614,0.08095097,nan,0.080945835,nan,0.001456672,0.0014156911,4.0980914e-05,9.749257e-07
125,125,0.08283991,0.08135678,nan,0.08170007,nan,0.0014821566,0.0014414906,4.0666015e-05,9.749257e-07,0.0048772125,0.01,1.0,1.0,0.08224323,0.080743335,nan,0.08080409,nan,0.0014989118,0.0014582415,4.0670286e-05,9.748335e-07
126,126,0.08327793,0.08180115,nan,0.08177083,nan,0.0014758012,0.0014349204,4.088086e-05,9.748335e-07,0.0016953972,0.01,1.0,1.0,0.08225826,0.080801085,nan,0.080801986,nan,0.001456202,0.0014164808,3.9721304e-05,9.747857e-07
127,127,0.0839141,0.082435206,nan,0.082235895,nan,0.0014779207,0.0014371123,4.080839e-05,9.747857e-07,0.0032171262,0.01,1.0,1.0,0.08223658,0.08077865,nan,0.080785654,nan,0.0014569551,0.0014177983,3.9156712e-05,9.749544e-07
128,128,0.08323537,0.08176315,nan,0.08190497,nan,0.0014712465,0.0014317224,3.9524046e-05,9.749544e-07,0.003017051,0.01,1.0,1.0,0.082150385,0.08071672,nan,0.080737405,nan,0.0014326867,0.0013939023,3.8784383e-05,9.750272e-07
129,129,0.083085686,0.08161109,nan,0.08169925,nan,0.0014736194,0.0014351583,3.8461003e-05,9.750272e-07,0.0020205532,0.01,1.0,1.0,0.082137905,0.08066337,nan,0.08068558,nan,0.0014735609,0.0014343509,3.921008e-05,9.750388e-07
130,130,0.08310343,0.08162079,nan,0.08164433,nan,0.0014816662,0.0014416773,3.9988954e-05,9.750388e-07,0.004112716,0.01,1.0,1.0,0.082367875,0.08094185,nan,0.080864966,nan,0.0014250481,0.0013856897,3.9358405e-05,9.751546e-07
131,131,0.08322655,0.08177576,nan,0.08173633,nan,0.0014498109,0.0014102435,3.956752e-05,9.751546e-07,0.004235841,0.01,1.0,1.0,0.08211315,0.08066089,nan,0.08072211,nan,0.0014512854,0.0014130342,3.8251295e-05,9.750457e-07
132,132,0.08315721,0.08171007,nan,0.08171795,nan,0.0014461665,0.0014080566,3.8109938e-05,9.750457e-07,0.0023282554,0.01,1.0,1.0,0.08208151,0.08062418,nan,0.080653556,nan,0.0014563581,0.0014188143,3.7543847e-05,9.75141e-07
133,133,0.08379828,0.08235243,nan,0.08216209,nan,0.0014448755,0.001407055,3.7820497e-05,9.75141e-07,0.0034398728,0.01,1.0,1.0,0.08209991,0.080584414,nan,0.08060516,nan,0.0015145154,0.0014762045,3.8310878e-05,9.75299e-07
134,134,0.08310012,0.08163284,nan,0.08179161,nan,0.0014663058,0.0014282081,3.8097754e-05,9.75299e-07,0.0043217815,0.01,1.0,1.0,0.08204564,0.08059576,nan,0.08059858,nan,0.0014488985,0.0014084853,4.041313e-05,9.752113e-07
135,135,0.08319677,0.081744984,nan,0.08175897,nan,0.0014508059,0.0014104736,4.0332307e-05,9.752113e-07,0.0037650373,0.01,1.0,1.0,0.08210415,0.080637194,nan,0.08062561,nan,0.0014659783,0.0014248411,4.1137184e-05,9.75293e-07
136,136,0.08275102,0.081316486,nan,0.08144923,nan,0.0014335567,0.0013932508,4.03059e-05,9.75293e-07,0.0042528473,0.01,1.0,1.0,0.08187919,0.08043741,nan,0.08049387,nan,0.0014408084,0.0014015569,3.9251547e-05,9.755274e-07
137,137,0.08309688,0.08165575,nan,0.0815938,nan,0.0014401507,0.0014002644,3.9886167e-05,9.755274e-07,0.004448642,0.01,1.0,1.0,0.081988215,0.08053234,nan,0.0805208,nan,0.0014548983,0.001416668,3.823029e-05,9.754667e-07
138,138,0.0828045,0.08136244,nan,0.08143185,nan,0.0014410831,0.001402984,3.80991e-05,9.754667e-07,0.004500995,0.01,1.0,1.0,0.08193127,0.08048729,nan,0.08049734,nan,0.0014430077,0.0014044021,3.860563e-05,9.755698e-07
139,139,0.08296296,0.08154215,nan,0.08150906,nan,0.0014198367,0.0013815075,3.832919e-05,9.755698e-07,0.0036293725,0.01,1.0,1.0,0.08181568,0.080434404,nan,0.080453284,nan,0.0013803036,0.0013405565,3.9747058e-05,9.756518e-07
140,140,0.08283874,0.08142971,nan,0.08145352,nan,0.001408047,0.0013675374,4.0509654e-05,9.756518e-07,0.0024670286,0.01,1.0,1.0,0.08179118,0.08036889,nan,0.08039421,nan,0.0014213097,0.0013813943,3.9915336e-05,9.757828e-07
141,141,0.08337557,0.0819421,nan,0.08179552,nan,0.0014324987,0.0013921423,4.03564e-05,9.757828e-07,0.0027900727,0.01,1.0,1.0,0.08178077,0.08037841,nan,0.08038315,nan,0.001401383,0.0013615942,3.9788836e-05,9.758951e-07
142,142,0.08240675,0.08099983,nan,0.08123854,nan,0.001405949,0.0013672281,3.8720907e-05,9.758951e-07,0.0022191156,0.01,1.0,1.0,0.08177487,0.08035934,nan,0.080366485,nan,0.0014145487,0.0013743656,4.018309e-05,9.759448e-07
143,143,0.083138615,0.08172584,nan,0.081579655,nan,0.0014117928,0.0013713315,4.0461353e-05,9.759448e-07,0.0018270616,0.01,1.0,1.0,0.0817537,0.0803718,nan,0.0803702,nan,0.0013809266,0.0013393901,4.153656e-05,9.760097e-07
144,144,0.0822648,0.080872856,nan,0.08108489,nan,0.0013909731,0.0013492794,4.1693627e-05,9.760097e-07,0.0019378704,0.01,1.0,1.0,0.08163743,0.08027585,nan,0.08030415,nan,0.0013606019,0.001318192,4.240985e-05,9.761733e-07
145,145,0.082334004,0.08094141,nan,0.08098445,nan,0.0013916162,0.0013487957,4.2820448e-05,9.761733e-07,0.0019910552,0.01,1.0,1.0,0.08166604,0.08028963,nan,0.08029399,nan,0.0013754329,0.0013329348,4.249808e-05,9.762836e-07
146,146,0.083254956,0.08187775,nan,0.08160976,nan,0.0013762289,0.0013325674,4.366142e-05,9.762836e-07,0.0015020331,0.01,1.0,1.0,0.081635125,0.0802892,nan,0.08029064,nan,0.001344952,0.0013034629,4.1489104e-05,9.762643e-07
147,147,0.08265064,0.0812636,nan,0.08136745,nan,0.001386061,0.001344381,4.1679996e-05,9.762643e-07,0.003732157,0.01,1.0,1.0,0.081701145,0.08029671,nan,0.08029489,nan,0.0014034602,0.0013629531,4.0507115e-05,9.763429e-07
148,148,0.082809664,0.081425756,nan,0.08140826,nan,0.0013829306,0.0013415067,4.142387e-05,9.763429e-07,0.0015687838,0.01,1.0,1.0,0.08160704,0.08022399,nan,0.080245264,nan,0.0013820681,0.0013419654,4.0102772e-05,9.764261e-07
149,149,0.08289975,0.08152631,nan,0.0814909,nan,0.0013724644,0.001331264,4.120032e-05,9.764261e-07,0.0032420543,0.01,1.0,1.0,0.08157256,0.08019836,nan,0.08021243,nan,0.0013732249,0.0013328459,4.0378985e-05,9.764829e-07
150,150,0.0824987,0.08111871,nan,0.081230365,nan,0.0013790133,0.0013384309,4.0582432e-05,9.764829e-07,0.0033136979,0.01,1.0,1.0,0.08159136,0.08023747,nan,0.08022996,nan,0.0013529144,0.0013117025,4.1211864e-05,9.766223e-07
151,151,0.08201474,0.08065719,nan,0.08082914,nan,0.0013565706,0.0013151809,4.138977e-05,9.766223e-07,0.002725451,0.01,1.0,1.0,0.08157995,0.08021782,nan,0.08022147,nan,0.0013611577,0.0013195968,4.156091e-05,9.766036e-07
152,152,0.08191333,0.08057974,nan,0.08065456,nan,0.0013326108,0.0012914708,4.1139952e-05,9.766036e-07,0.003133197,0.01,1.0,1.0,0.08151352,0.080170766,nan,0.08018598,nan,0.0013417747,0.0013010653,4.0709347e-05,9.766414e-07
153,153,0.08220438,0.0808521,nan,0.08079284,nan,0.0013513057,0.0013107636,4.0542112e-05,9.766414e-07,0.0030686243,0.01,1.0,1.0,0.08149132,0.080128424,nan,0.08014569,nan,0.001361923,0.0013214047,4.0518196e-05,9.768196e-07
154,154,0.08315207,0.08179158,nan,0.081491955,nan,0.0013595151,0.0013179893,4.1525844e-05,9.768196e-07,0.005814399,0.01,1.0,1.0,0.08137742,0.08007933,nan,0.08009924,nan,0.0012971123,0.0012552522,4.186013e-05,9.767372e-07
155,155,0.082138,0.080781356,nan,0.08099453,nan,0.0013556728,0.0013128817,4.279116e-05,9.767372e-07,0.00336141,0.01,1.0,1.0,0.08148463,0.08013366,nan,0.080123335,nan,0.0013499943,0.0013070708,4.2923453e-05,9.768469e-07
156,156,0.08222876,0.08090452,nan,0.08093152,nan,0.0013232627,0.0012800188,4.324381e-05,9.768469e-07,0.0024691462,0.01,1.0,1.0,0.0813814,0.08003068,nan,0.08005848,nan,0.0013497456,0.0013073636,4.238196e-05,9.769711e-07
157,157,0.08200904,0.080671035,nan,0.080749184,nan,0.0013370323,0.0012937796,4.3252734e-05,9.769711e-07,0.0021767835,0.01,1.0,1.0,0.08138992,0.08005747,nan,0.08005777,nan,0.0013314706,0.0012903042,4.1166284e-05,9.770301e-07
158,158,0.082107,0.08077858,nan,0.08076976,nan,0.0013274463,0.0012855721,4.1874195e-05,9.770301e-07,0.003327932,0.01,1.0,1.0,0.08130134,0.07998017,nan,0.080003455,nan,0.0013201942,0.0012789652,4.1229036e-05,9.771925e-07
159,159,0.0817188,0.08038727,nan,0.08050202,nan,0.0013305559,0.0012894062,4.114962e-05,9.771925e-07,0.0015823664,0.01,1.0,1.0,0.08137996,0.08008488,nan,0.08006045,nan,0.0012940972,0.0012526828,4.141445e-05,9.773576e-07
160,160,0.08164829,0.0803174,nan,0.08037279,nan,0.0013299155,0.0012884018,4.1513675e-05,9.773576e-07,0.0032829118,0.01,1.0,1.0,0.08133604,0.08001442,nan,0.08002823,nan,0.0013206366,0.0012795478,4.108873e-05,9.774031e-07
161,161,0.08226348,0.0809466,nan,0.080774456,nan,0.0013158958,0.0012747353,4.1160445e-05,9.774031e-07,0.004368646,0.01,1.0,1.0,0.0813162,0.079972364,nan,0.07998912,nan,0.0013428632,0.0013014263,4.143692e-05,9.775555e-07
162,162,0.08176497,0.080436446,nan,0.08053785,nan,0.0013275524,0.0012856958,4.1856492e-05,9.775555e-07,0.0013541069,0.01,1.0,1.0,0.081356235,0.080074824,nan,0.08004911,nan,0.0012804313,0.0012396225,4.080883e-05,9.776958e-07
163,163,0.08190176,0.08059632,nan,0.08057878,nan,0.0013044663,0.001262356,4.2110274e-05,9.776958e-07,0.0048471945,0.01,1.0,1.0,0.08124636,0.07995371,nan,0.079982325,nan,0.0012916778,0.0012508661,4.0811734e-05,9.777146e-07
164,164,0.0825047,0.08121825,nan,0.08102641,nan,0.0012854702,0.0012430286,4.2441632e-05,9.777146e-07,0.002941599,0.01,1.0,1.0,0.08129257,0.080008104,nan,0.08000037,nan,0.0012834903,0.00124237,4.1120296e-05,9.778554e-07
165,165,0.08160052,0.08031043,nan,0.08052522,nan,0.0012891146,0.0012469963,4.2118256e-05,9.778554e-07,0.0031606057,0.01,1.0,1.0,0.081186846,0.07992246,nan,0.07994583,nan,0.0012634097,0.0012210878,4.2322004e-05,9.779068e-07
166,166,0.08294998,0.08167147,nan,0.081327595,nan,0.0012775324,0.001233623,4.3909436e-05,9.779068e-07,0.0016098851,0.01,1.0,1.0,0.081300385,0.08003616,nan,0.080009066,nan,0.0012632457,0.0012218631,4.138264e-05,9.77933e-07
167,167,0.08215161,0.0808868,nan,0.081019044,nan,0.0012638252,0.0012220363,4.178887e-05,9.77933e-07,0.0028241142,0.01,1.0,1.0,0.08111,0.07984918,nan,0.07989715,nan,0.0012598407,0.0012203953,3.9445404e-05,9.779827e-07
168,168,0.081873454,0.08060682,nan,0.08073048,nan,0.00126566,0.0012252243,4.04357e-05,9.779827e-07,0.0014117501,0.01,1.0,1.0,0.081057556,0.07985654,nan,0.07986872,nan,0.0012000455,0.0011615213,3.852418e-05,9.780302e-07
169,169,0.08155137,0.080293894,nan,0.08042487,nan,0.0012565042,0.0012179752,3.8529008e-05,9.780302e-07,0.0036494879,0.01,1.0,1.0,0.081103146,0.079842605,nan,0.079850435,nan,0.001259564,0.0012208387,3.8725197e-05,9.779994e-07
170,170,0.08249407,0.081244916,nan,0.0809989,nan,0.0012481816,0.0012073618,4.0819777e-05,9.779994e-07,0.0056559904,0.01,1.0,1.0,0.08117764,0.07991937,nan,0.079898685,nan,0.0012572932,0.0012188131,3.8479997e-05,9.781253e-07
171,171,0.08217628,0.08090837,nan,0.08093553,nan,0.0012669368,0.0012272297,3.9707058e-05,9.781253e-07,0.0040506558,0.01,1.0,1.0,0.08101375,0.079798795,nan,0.07982876,nan,0.0012139749,0.0011748831,3.9091832e-05,9.781936e-07
172,172,0.08174947,0.080506116,nan,0.08063494,nan,0.0012423752,0.0012026571,3.971809e-05,9.781936e-07,0.0035496452,0.01,1.0,1.0,0.08114167,0.07991415,nan,0.07988854,nan,0.0012265468,0.0011875917,3.895511e-05,9.782152e-07
173,173,0.081698745,0.080460586,nan,0.08051289,nan,0.0012371835,0.0011975019,3.9681563e-05,9.782152e-07,0.006524485,0.01,1.0,1.0,0.081140585,0.079913184,nan,0.07990579,nan,0.0012264281,0.001187726,3.8702e-05,9.784295e-07
174,174,0.08218538,0.08094426,nan,0.08081485,nan,0.0012401452,0.0012001785,3.996671e-05,9.784295e-07,0.0020782268,0.01,1.0,1.0,0.08113509,0.07994426,nan,0.07993272,nan,0.0011898502,0.0011515903,3.8259852e-05,9.785316e-07
175,175,0.08265317,0.08145429,nan,0.08126246,nan,0.0011979076,0.0011579609,3.994675e-05,9.785316e-07,0.004233434,0.01,1.0,1.0,0.08103088,0.07984723,nan,0.07987288,nan,0.0011826733,0.0011442315,3.8441685e-05,9.784562e-07
176,176,0.08222452,0.08102289,nan,0.08109476,nan,0.0012006545,0.0011611632,3.9491388e-05,9.784562e-07,0.005116432,0.01,1.0,1.0,0.080975235,0.079790205,nan,0.07981501,nan,0.0011840557,0.0011452811,3.87746e-05,9.785559e-07
177,177,0.08104995,0.0798456,nan,0.08022035,nan,0.0012033721,0.0011636363,3.9735794e-05,9.785559e-07,0.0029573424,0.01,1.0,1.0,0.0809873,0.079817265,nan,0.07981659,nan,0.0011690571,0.0011306343,3.842281e-05,9.786197e-07
178,178,0.081902295,0.08071656,nan,0.080567695,nan,0.0011847639,0.001144378,4.0385927e-05,9.786197e-07,0.004064462,0.01,1.0,1.0,0.08113427,0.07998584,nan,0.07993507,nan,0.0011474502,0.0011082075,3.9242615e-05,9.785732e-07
179,179,0.081825525,0.08063757,nan,0.08061661,nan,0.0011869846,0.0011468036,4.0180945e-05,9.785732e-07,0.0073287566,0.01,1.0,1.0,0.08084508,0.07968221,nan,0.07975806,nan,0.0011618971,0.0011218132,4.008388e-05,9.78685e-07
180,180,0.08179014,0.08058556,nan,0.080594875,nan,0.0012036038,0.0011617314,4.187238e-05,9.78685e-07,0.0018322208,0.01,1.0,1.0,0.08090126,0.07973786,nan,0.07974392,nan,0.0011624251,0.0011215633,4.0861898e-05,9.788216e-07
181,181,0.081653096,0.0804555,nan,0.08049731,nan,0.0011966232,0.0011549356,4.1687606e-05,9.788216e-07,0.0048222104,0.01,1.0,1.0,0.08086057,0.07970007,nan,0.079713225,nan,0.0011595251,0.0011187097,4.0815492e-05,9.78911e-07
182,182,0.08235197,0.081198975,nan,0.080988474,nan,0.001152016,0.0011104507,4.156532e-05,9.78911e-07,0.0014428212,0.01,1.0,1.0,0.08095275,0.07981424,nan,0.07978394,nan,0.001137536,0.0010984489,3.908718e-05,9.79041e-07
183,183,0.08150821,0.08035597,nan,0.08054572,nan,0.0011512637,0.0011110564,4.0207284e-05,9.79041e-07,0.005974703,0.01,1.0,1.0,0.0809221,0.079768635,nan,0.079773225,nan,0.001152485,0.0011146646,3.7820464e-05,9.791964e-07
184,184,0.08162502,0.08048692,nan,0.08050457,nan,0.0011371248,0.0010980009,3.912393e-05,9.791964e-07,0.0026844754,0.01,1.0,1.0,0.08079111,0.079667516,nan,0.079699226,nan,0.0011226134,0.0010855723,3.7041158e-05,9.792906e-07
185,185,0.08121064,0.080091596,nan,0.080215484,nan,0.0011180725,0.0010800777,3.7994825e-05,9.792906e-07,0.003797211,0.01,1.0,1.0,0.080960855,0.07983178,nan,0.079792015,nan,0.0011280997,0.0010894517,3.8648028e-05,9.793316e-07
186,186,0.081937335,0.080793016,nan,0.08061975,nan,0.0011433411,0.001102909,4.0432078e-05,9.793316e-07,0.004520431,0.01,1.0,1.0,0.08076398,0.079678975,nan,0.07971289,nan,0.0010840287,0.0010436589,4.0369843e-05,9.794803e-07
187,187,0.08099155,0.07986341,nan,0.080090314,nan,0.001127166,0.0010861449,4.1021056e-05,9.794803e-07,0.0017413825,0.01,1.0,1.0,0.08088899,0.079810925,nan,0.07978152,nan,0.001077089,0.0010372174,3.9871597e-05,9.79616e-07
188,188,0.08119733,0.080086134,nan,0.080087386,nan,0.001110217,0.0010697036,4.051336e-05,9.79616e-07,0.0034422262,0.01,1.0,1.0,0.08073421,0.079644345,nan,0.079685494,nan,0.0010888902,0.0010510217,3.7868536e-05,9.796427e-07
189,189,0.08151506,0.08042354,nan,0.0803227,nan,0.0010905437,0.0010511957,3.9348066e-05,9.796427e-07,0.0036882788,0.01,1.0,1.0,0.080694914,0.0796681,nan,0.07967332,nan,0.0010258442,0.0009881702,3.767412e-05,9.797241e-07
190,190,0.080927365,0.07984229,nan,0.079986416,nan,0.001084096,0.001045704,3.8391998e-05,9.797241e-07,0.0017810565,0.01,1.0,1.0,0.080703065,0.07966661,nan,0.07966862,nan,0.001035473,0.0009980425,3.743044e-05,9.79806e-07
191,191,0.0810655,0.0799864,nan,0.07998641,nan,0.001078115,0.0010405434,3.7571477e-05,9.79806e-07,0.0035679324,0.01,1.0,1.0,0.08061962,0.07960485,nan,0.07962398,nan,0.0010137833,0.0009775354,3.6247886e-05,9.798187e-07
192,192,0.0815894,0.08053469,nan,0.0803702,nan,0.0010537268,0.0010158031,3.7923688e-05,9.798187e-07,0.002801556,0.01,1.0,1.0,0.0805874,0.079548754,nan,0.07957132,nan,0.0010376662,0.0010017995,3.5866782e-05,9.799011e-07
193,193,0.08132152,0.08025301,nan,0.08028817,nan,0.0010675269,0.0010312159,3.631102e-05,9.799011e-07,0.0016817583,0.01,1.0,1.0,0.0807112,0.079648234,nan,0.07962516,nan,0.0010619804,0.0010246007,3.7379727e-05,9.79987e-07
194,194,0.0811786,0.08012246,nan,0.08017217,nan,0.0010551523,0.0010167889,3.8363443e-05,9.79987e-07,0.0049139773,0.01,1.0,1.0,0.08077653,0.0797344,nan,0.079701625,nan,0.001041144,0.0010014569,3.9687202e-05,9.799304e-07
195,195,0.0816222,0.08058834,nan,0.08046349,nan,0.0010328707,0.0009922097,4.0661133e-05,9.799304e-07,0.0048184595,0.01,1.0,1.0,0.08059441,0.07957056,nan,0.07960988,nan,0.0010228712,0.0009822024,4.0668867e-05,9.800191e-07
196,196,0.08112185,0.08007922,nan,0.0801945,nan,0.0010416422,0.0009991395,4.2502605e-05,9.800191e-07,0.0015125859,0.01,1.0,1.0,0.080654755,0.07962213,nan,0.079618454,nan,0.0010316413,0.0009912902,4.035106e-05,9.801396e-07
197,197,0.081369705,0.08033347,nan,0.08029178,nan,0.0010352515,0.0009924001,4.2851385e-05,9.801396e-07,0.004656632,0.01,1.0,1.0,0.08061603,0.07961986,nan,0.07961944,nan,0.0009951781,0.00095543143,3.974675e-05,9.800805e-07
198,198,0.08189342,0.08086818,nan,0.08069526,nan,0.0010242638,0.000982128,4.213588e-05,9.800805e-07,0.004266214,0.01,1.0,1.0,0.08062591,0.079629056,nan,0.07962617,nan,0.0009958695,0.00095659395,3.9275576e-05,9.801173e-07
199,199,0.081209846,0.0802057,nan,0.08035257,nan,0.0010031597,0.0009628354,4.032432e-05,9.801173e-07,0.0019420995,0.01,1.0,1.0,0.08060238,0.07960041,nan,0.079608135,nan,0.0010009819,0.0009616539,3.932798e-05,9.802301e-07
