epoch,step,loss,nll_heldin,nll_heldout,smth_nll_heldin,smth_nll_heldout,wt_kl,wt_co_kl,wt_ic_kl,wt_l2,gnorm,lr,kl_wt,l2_wt,val_loss,val_nll_heldin,val_nll_heldout,smth_val_nll_heldin,smth_val_nll_heldout,val_wt_kl,val_wt_co_kl,val_wt_ic_kl,val_wt_l2,MODEL.ALIGN_MODE,MODEL.CD_PASS_RATE,MODEL.CD_RATE,MODEL.CELL_CLIP,MODEL.CI_ENC_DIM,MODEL.CI_LAG,MODEL.CON_DIM,MODEL.CO_AUTOREG_PRIOR,MODEL.CO_DIM,MODEL.CO_PRIOR_NVAR,MODEL.CO_PRIOR_TAU,MODEL.CS_DIM,MODEL.DATA_DIM,MODEL.DROPOUT_RATE,MODEL.EXT_INPUT_DIM,MODEL.FAC_DIM,MODEL.FP_LEN,MODEL.GEN_DIM,MODEL.IC_DIM,MODEL.IC_ENC_DIM,MODEL.IC_ENC_SEQ_LEN,MODEL.IC_POST_VAR_MIN,MODEL.IC_PRIOR_VAR,MODEL.READIN_DIM,MODEL.SAMPLE_POSTERIORS,MODEL.SEQ_LEN,MODEL.SV_RATE,MODEL.SV_SEED,SEED,TRAIN.ADAM_EPSILON,TRAIN.BATCH_SIZE,TRAIN.DATA.DIR,TRAIN.DATA.PREFIX,TRAIN.EAGER_MODE,TRAIN.ENCODERS_ONLY,TRAIN.KL.CO_WEIGHT,TRAIN.KL.IC_WEIGHT,TRAIN.KL.INCREASE_EPOCH,TRAIN.KL.START_EPOCH,TRAIN.L2.CI_ENC_SCALE,TRAIN.L2.CON_SCALE,TRAIN.L2.GEN_SCALE,TRAIN.L2.IC_ENC_SCALE,TRAIN.L2.INCREASE_EPOCH,TRAIN.L2.READIN_SCALE,TRAIN.L2.START_EPOCH,TRAIN.LOG_HPS,TRAIN.LOSS_SCALE,TRAIN.LR.DECAY,TRAIN.LR.INIT,TRAIN.LR.PATIENCE,TRAIN.LR.STOP,TRAIN.MAX_EPOCHS,TRAIN.MAX_GRAD_NORM,TRAIN.MODEL_DIR,TRAIN.NLL_MEAN,TRAIN.OVERWRITE,TRAIN.PATIENCE,TRAIN.PBT_MODE,TRAIN.TUNE_MODE,TRAIN.USE_TB
292,1168,0.10340548,0.10331642,nan,0.10332159,nan,8.3796716e-05,3.626564e-05,4.7531077e-05,5.26348e-06,25.673525,0.0036172834,1.0,1.0,0.102412485,0.10234455,nan,0.10235822,nan,6.266792e-05,2.622518e-05,3.6442736e-05,5.2673795e-06,False,0.0,0.6391175928994868,5.0,80,1,80,True,4,0.1,10.0,40,162,0.172865382142044,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_train_",False,False,2.2068377369933815e-06,3.473347767493221e-06,80,0,0.0,7.684040455797221e-05,0.0008200610453488964,0.0,80,0.005,0,True,10000.0,1.0,0.0036172833483579126,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.48356,TRAIN.KL.CO_WEIGHT=1.8259e-05,TRAIN.KL.IC_WEIGHT=1.2639e-05,TRAIN.L2.CON_2021-08-05_23-06-25glcbc0ck/model_dir",True,True,5000,True,True,False
293,1172,0.1033834,0.10329391,nan,0.10330221,nan,8.421408e-05,3.650608e-05,4.7708e-05,5.2693254e-06,23.174578,0.0036172834,1.0,1.0,0.10241334,0.10234616,nan,0.10234978,nan,6.190973e-05,2.7960114e-05,3.394962e-05,5.2736527e-06,False,0.0,0.6391175928994868,5.0,80,1,80,True,4,0.1,10.0,40,162,0.172865382142044,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_train_",False,False,2.2068377369933815e-06,3.473347767493221e-06,80,0,0.0,7.684040455797221e-05,0.0008200610453488964,0.0,80,0.005,0,True,10000.0,1.0,0.0036172833483579126,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.48356,TRAIN.KL.CO_WEIGHT=1.8259e-05,TRAIN.KL.IC_WEIGHT=1.2639e-05,TRAIN.L2.CON_2021-08-05_23-06-25glcbc0ck/model_dir",True,True,5000,True,True,False
294,1176,0.10337379,0.103285864,nan,0.10329077,nan,8.265184e-05,3.6947506e-05,4.5704335e-05,5.2764562e-06,22.512627,0.0036172834,1.0,1.0,0.102425404,0.10236111,nan,0.102357715,nan,5.9008205e-05,2.8229018e-05,3.077919e-05,5.2813207e-06,False,0.0,0.6391175928994868,5.0,80,1,80,True,4,0.1,10.0,40,162,0.172865382142044,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_train_",False,False,2.2068377369933815e-06,3.473347767493221e-06,80,0,0.0,7.684040455797221e-05,0.0008200610453488964,0.0,80,0.005,0,True,10000.0,1.0,0.0036172833483579126,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.48356,TRAIN.KL.CO_WEIGHT=1.8259e-05,TRAIN.KL.IC_WEIGHT=1.2639e-05,TRAIN.L2.CON_2021-08-05_23-06-25glcbc0ck/model_dir",True,True,5000,True,True,False
295,1180,0.10338532,0.103298396,nan,0.10329611,nan,8.163869e-05,3.757496e-05,4.406373e-05,5.2843784e-06,22.052917,0.0036172834,1.0,1.0,0.10244904,0.10238273,nan,0.102375224,nan,6.1022198e-05,2.7369932e-05,3.3652268e-05,5.2888777e-06,False,0.0,0.6391175928994868,5.0,80,1,80,True,4,0.1,10.0,40,162,0.172865382142044,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_train_",False,False,2.2068377369933815e-06,3.473347767493221e-06,80,0,0.0,7.684040455797221e-05,0.0008200610453488964,0.0,80,0.005,0,True,10000.0,1.0,0.0036172833483579126,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.48356,TRAIN.KL.CO_WEIGHT=1.8259e-05,TRAIN.KL.IC_WEIGHT=1.2639e-05,TRAIN.L2.CON_2021-08-05_23-06-25glcbc0ck/model_dir",True,True,5000,True,True,False
296,1184,0.10340132,0.10331311,nan,0.10330801,nan,8.291474e-05,3.4953875e-05,4.796087e-05,5.291958e-06,22.786285,0.0036172834,1.0,1.0,0.102429934,0.10236077,nan,0.10236511,nan,6.38693e-05,2.8889794e-05,3.497951e-05,5.296434e-06,False,0.0,0.6391175928994868,5.0,80,1,80,True,4,0.1,10.0,40,162,0.172865382142044,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_train_",False,False,2.2068377369933815e-06,3.473347767493221e-06,80,0,0.0,7.684040455797221e-05,0.0008200610453488964,0.0,80,0.005,0,True,10000.0,1.0,0.0036172833483579126,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.48356,TRAIN.KL.CO_WEIGHT=1.8259e-05,TRAIN.KL.IC_WEIGHT=1.2639e-05,TRAIN.L2.CON_2021-08-05_23-06-25glcbc0ck/model_dir",True,True,5000,True,True,False
297,1188,0.10335697,0.103266895,nan,0.103279226,nan,8.477844e-05,3.69539e-05,4.7824535e-05,5.299086e-06,21.787111,0.0036172834,1.0,1.0,0.1024442,0.102379665,nan,0.1023753,nan,5.9228798e-05,2.5520223e-05,3.3708573e-05,5.3036447e-06,False,0.0,0.6391175928994868,5.0,80,1,80,True,4,0.1,10.0,40,162,0.172865382142044,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_train_",False,False,2.2068377369933815e-06,3.473347767493221e-06,80,0,0.0,7.684040455797221e-05,0.0008200610453488964,0.0,80,0.005,0,True,10000.0,1.0,0.0036172833483579126,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.48356,TRAIN.KL.CO_WEIGHT=1.8259e-05,TRAIN.KL.IC_WEIGHT=1.2639e-05,TRAIN.L2.CON_2021-08-05_23-06-25glcbc0ck/model_dir",True,True,5000,True,True,False
298,1192,0.10340352,0.10331402,nan,0.10330358,nan,8.420107e-05,3.7597514e-05,4.6603564e-05,5.3065037e-06,22.046774,0.0036172834,1.0,1.0,0.10241071,0.10234464,nan,0.10235384,nan,6.076096e-05,2.6451382e-05,3.4309578e-05,5.310923e-06,False,0.0,0.6391175928994868,5.0,80,1,80,True,4,0.1,10.0,40,162,0.172865382142044,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_train_",False,False,2.2068377369933815e-06,3.473347767493221e-06,80,0,0.0,7.684040455797221e-05,0.0008200610453488964,0.0,80,0.005,0,True,10000.0,1.0,0.0036172833483579126,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.48356,TRAIN.KL.CO_WEIGHT=1.8259e-05,TRAIN.KL.IC_WEIGHT=1.2639e-05,TRAIN.L2.CON_2021-08-05_23-06-25glcbc0ck/model_dir",True,True,5000,True,True,False
299,1196,0.10335483,0.103266366,nan,0.103277534,nan,8.3147024e-05,3.4968703e-05,4.8178328e-05,5.3138883e-06,22.867119,0.0036172834,1.0,1.0,0.1024494,0.102381915,nan,0.102373496,nan,6.216656e-05,2.6991851e-05,3.5174708e-05,5.3184176e-06,False,0.0,0.6391175928994868,5.0,80,1,80,True,4,0.1,10.0,40,162,0.172865382142044,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_train_",False,False,2.2068377369933815e-06,3.473347767493221e-06,80,0,0.0,7.684040455797221e-05,0.0008200610453488964,0.0,80,0.005,0,True,10000.0,1.0,0.0036172833483579126,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.48356,TRAIN.KL.CO_WEIGHT=1.8259e-05,TRAIN.KL.IC_WEIGHT=1.2639e-05,TRAIN.L2.CON_2021-08-05_23-06-25glcbc0ck/model_dir",True,True,5000,True,True,False
300,1200,0.10339318,0.10330269,nan,0.10329514,nan,8.518479e-05,3.602841e-05,4.9156384e-05,5.321066e-06,34.671482,0.0036172834,1.0,1.0,0.10245919,0.102390304,nan,0.10238526,nan,6.355814e-05,2.7088303e-05,3.646983e-05,5.3246927e-06,False,0.0,0.6391175928994868,5.0,80,1,80,True,4,0.1,10.0,40,162,0.172865382142044,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_train_",False,False,2.2068377369933815e-06,3.473347767493221e-06,80,0,0.0,7.684040455797221e-05,0.0008200610453488964,0.0,80,0.005,0,True,10000.0,1.0,0.0036172833483579126,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.48356,TRAIN.KL.CO_WEIGHT=1.8259e-05,TRAIN.KL.IC_WEIGHT=1.2639e-05,TRAIN.L2.CON_2021-08-05_23-06-25glcbc0ck/model_dir",True,True,5000,True,True,False
301,1204,0.10339865,0.103306144,nan,0.103302844,nan,8.7175686e-05,3.7754922e-05,4.9420767e-05,5.3272342e-06,31.727697,0.0036172834,1.0,1.0,0.1024123,0.102342926,nan,0.10235563,nan,6.403565e-05,3.0326353e-05,3.3709297e-05,5.332169e-06,False,0.0,0.6391175928994868,5.0,80,1,80,True,4,0.1,10.0,40,162,0.172865382142044,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_train_",False,False,2.2068377369933815e-06,3.473347767493221e-06,80,0,0.0,7.684040455797221e-05,0.0008200610453488964,0.0,80,0.005,0,True,10000.0,1.0,0.0036172833483579126,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.48356,TRAIN.KL.CO_WEIGHT=1.8259e-05,TRAIN.KL.IC_WEIGHT=1.2639e-05,TRAIN.L2.CON_2021-08-05_23-06-25glcbc0ck/model_dir",True,True,5000,True,True,False
302,1208,0.103396766,0.10330717,nan,0.103305876,nan,8.425909e-05,3.7582766e-05,4.667632e-05,5.334844e-06,28.471807,0.0036172834,1.0,1.0,0.10247935,0.10241207,nan,0.10239513,nan,6.194784e-05,2.8581264e-05,3.3366574e-05,5.3393196e-06,False,0.0,0.6391175928994868,5.0,80,1,80,True,4,0.1,10.0,40,162,0.172865382142044,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_train_",False,False,2.2068377369933815e-06,3.473347767493221e-06,80,0,0.0,7.684040455797221e-05,0.0008200610453488964,0.0,80,0.005,0,True,10000.0,1.0,0.0036172833483579126,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.48356,TRAIN.KL.CO_WEIGHT=1.8259e-05,TRAIN.KL.IC_WEIGHT=1.2639e-05,TRAIN.L2.CON_2021-08-05_23-06-25glcbc0ck/model_dir",True,True,5000,True,True,False
303,1212,0.10339641,0.1033062,nan,0.1033061,nan,8.4870204e-05,3.7501777e-05,4.7368427e-05,5.3418607e-06,23.332485,0.0036172834,1.0,1.0,0.10242635,0.10235471,nan,0.102366835,nan,6.628437e-05,3.0518306e-05,3.5766065e-05,5.3458743e-06,False,0.0,0.6391175928994868,5.0,80,1,80,True,4,0.1,10.0,40,162,0.172865382142044,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_train_",False,False,2.2068377369933815e-06,3.473347767493221e-06,80,0,0.0,7.684040455797221e-05,0.0008200610453488964,0.0,80,0.005,0,True,10000.0,1.0,0.0036172833483579126,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.48356,TRAIN.KL.CO_WEIGHT=1.8259e-05,TRAIN.KL.IC_WEIGHT=1.2639e-05,TRAIN.L2.CON_2021-08-05_23-06-25glcbc0ck/model_dir",True,True,5000,True,True,False
304,1216,0.103378214,0.10328381,nan,0.1032905,nan,8.906321e-05,3.978641e-05,4.9276794e-05,5.3492854e-06,22.706205,0.0036172834,1.0,1.0,0.102459595,0.10238788,nan,0.10238157,nan,6.63549e-05,3.1380907e-05,3.4973997e-05,5.3539316e-06,False,0.0,0.6391175928994868,5.0,80,1,80,True,4,0.1,10.0,40,162,0.172865382142044,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_train_",False,False,2.2068377369933815e-06,3.473347767493221e-06,80,0,0.0,7.684040455797221e-05,0.0008200610453488964,0.0,80,0.005,0,True,10000.0,1.0,0.0036172833483579126,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.48356,TRAIN.KL.CO_WEIGHT=1.8259e-05,TRAIN.KL.IC_WEIGHT=1.2639e-05,TRAIN.L2.CON_2021-08-05_23-06-25glcbc0ck/model_dir",True,True,5000,True,True,False
305,1220,0.103449926,0.103358954,nan,0.10333842,nan,8.560321e-05,3.684359e-05,4.8759615e-05,5.355734e-06,37.73884,0.0036172834,1.0,1.0,0.10253365,0.10246463,nan,0.10243972,nan,6.3665226e-05,3.0268542e-05,3.3396685e-05,5.360072e-06,False,0.0,0.6391175928994868,5.0,80,1,80,True,4,0.1,10.0,40,162,0.172865382142044,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_train_",False,False,2.2068377369933815e-06,3.473347767493221e-06,80,0,0.0,7.684040455797221e-05,0.0008200610453488964,0.0,80,0.005,0,True,10000.0,1.0,0.0036172833483579126,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.48356,TRAIN.KL.CO_WEIGHT=1.8259e-05,TRAIN.KL.IC_WEIGHT=1.2639e-05,TRAIN.L2.CON_2021-08-05_23-06-25glcbc0ck/model_dir",True,True,5000,True,True,False
306,1224,0.103299856,0.103150696,nan,0.103150696,nan,0.00014020687,5.3956494e-05,8.625039e-05,8.950163e-06,28.007454,0.004080071,1.0,1.0,0.10252726,0.10242128,nan,0.10242128,nan,9.702325e-05,3.6203033e-05,6.082022e-05,8.955788e-06,False,0.0,0.37665613870187126,5.0,80,1,80,True,4,0.1,10.0,40,162,0.1472966681827158,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_train_",False,False,6.1386996914246846e-06,8.263689267315607e-06,80,0,0.0,6.031553730728154e-05,0.0015092387853632453,0.0,80,0.005,0,True,10000.0,1.0,0.004080070951146995,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.48356,TRAIN.KL.CO_WEIGHT=1.8259e-05,TRAIN.KL.IC_WEIGHT=1.2639e-05,TRAIN.L2.CON_2021-08-05_23-06-25glcbc0ck/model_dir",True,True,5000,True,True,False
307,1228,0.10333886,0.10320142,nan,0.103186205,nan,0.00012847262,5.0926144e-05,7.754647e-05,8.960815e-06,27.767828,0.004080071,1.0,1.0,0.10262389,0.10251166,nan,0.10248455,nan,0.00010326528,4.9243976e-05,5.4021304e-05,8.966714e-06,False,0.0,0.37665613870187126,5.0,80,1,80,True,4,0.1,10.0,40,162,0.1472966681827158,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_train_",False,False,6.1386996914246846e-06,8.263689267315607e-06,80,0,0.0,6.031553730728154e-05,0.0015092387853632453,0.0,80,0.005,0,True,10000.0,1.0,0.004080070951146995,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.48356,TRAIN.KL.CO_WEIGHT=1.8259e-05,TRAIN.KL.IC_WEIGHT=1.2639e-05,TRAIN.L2.CON_2021-08-05_23-06-25glcbc0ck/model_dir",True,True,5000,True,True,False
308,1232,0.103316806,0.103186294,nan,0.103186265,nan,0.00012153347,5.1371317e-05,7.0162154e-05,8.971688e-06,27.55981,0.004080071,1.0,1.0,0.10254523,0.1024477,nan,0.10245876,nan,8.8548295e-05,3.73805e-05,5.1167794e-05,8.978105e-06,False,0.0,0.37665613870187126,5.0,80,1,80,True,4,0.1,10.0,40,162,0.1472966681827158,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_train_",False,False,6.1386996914246846e-06,8.263689267315607e-06,80,0,0.0,6.031553730728154e-05,0.0015092387853632453,0.0,80,0.005,0,True,10000.0,1.0,0.004080070951146995,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.48356,TRAIN.KL.CO_WEIGHT=1.8259e-05,TRAIN.KL.IC_WEIGHT=1.2639e-05,TRAIN.L2.CON_2021-08-05_23-06-25glcbc0ck/model_dir",True,True,5000,True,True,False
309,1236,0.10336342,0.10323442,nan,0.10321997,nan,0.00012002177,5.011652e-05,6.990525e-05,8.98012e-06,35.42544,0.004080071,1.0,1.0,0.1024879,0.102388375,nan,0.10240949,nan,9.053959e-05,3.7723323e-05,5.2816264e-05,8.98664e-06,False,0.0,0.37665613870187126,5.0,80,1,80,True,4,0.1,10.0,40,162,0.1472966681827158,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_train_",False,False,6.1386996914246846e-06,8.263689267315607e-06,80,0,0.0,6.031553730728154e-05,0.0015092387853632453,0.0,80,0.005,0,True,10000.0,1.0,0.004080070951146995,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.48356,TRAIN.KL.CO_WEIGHT=1.8259e-05,TRAIN.KL.IC_WEIGHT=1.2639e-05,TRAIN.L2.CON_2021-08-05_23-06-25glcbc0ck/model_dir",True,True,5000,True,True,False
310,1240,0.10335615,0.1032283,nan,0.103225805,nan,0.00011885485,4.7886224e-05,7.096863e-05,8.990407e-06,29.83204,0.004080071,1.0,1.0,0.10257465,0.102471545,nan,0.10245293,nan,9.4100615e-05,4.1578984e-05,5.2521635e-05,8.997434e-06,False,0.0,0.37665613870187126,5.0,80,1,80,True,4,0.1,10.0,40,162,0.1472966681827158,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_train_",False,False,6.1386996914246846e-06,8.263689267315607e-06,80,0,0.0,6.031553730728154e-05,0.0015092387853632453,0.0,80,0.005,0,True,10000.0,1.0,0.004080070951146995,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.48356,TRAIN.KL.CO_WEIGHT=1.8259e-05,TRAIN.KL.IC_WEIGHT=1.2639e-05,TRAIN.L2.CON_2021-08-05_23-06-25glcbc0ck/model_dir",True,True,5000,True,True,False
311,1244,0.10332743,0.10320395,nan,0.10321051,nan,0.000114470575,4.6402583e-05,6.8067995e-05,9.001682e-06,25.664017,0.004080071,1.0,1.0,0.1025776,0.10248247,nan,0.1024736,nan,8.6119304e-05,3.528718e-05,5.0832125e-05,9.0090925e-06,False,0.0,0.37665613870187126,5.0,80,1,80,True,4,0.1,10.0,40,162,0.1472966681827158,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_train_",False,False,6.1386996914246846e-06,8.263689267315607e-06,80,0,0.0,6.031553730728154e-05,0.0015092387853632453,0.0,80,0.005,0,True,10000.0,1.0,0.004080070951146995,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.48356,TRAIN.KL.CO_WEIGHT=1.8259e-05,TRAIN.KL.IC_WEIGHT=1.2639e-05,TRAIN.L2.CON_2021-08-05_23-06-25glcbc0ck/model_dir",True,True,5000,True,True,False
312,1248,0.10333925,0.1032157,nan,0.103214145,nan,0.000114533366,4.6999816e-05,6.753355e-05,9.012398e-06,29.758247,0.004080071,1.0,1.0,0.102547266,0.1024508,nan,0.10245764,nan,8.744984e-05,3.8201506e-05,4.924833e-05,9.018516e-06,False,0.0,0.37665613870187126,5.0,80,1,80,True,4,0.1,10.0,40,162,0.1472966681827158,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_train_",False,False,6.1386996914246846e-06,8.263689267315607e-06,80,0,0.0,6.031553730728154e-05,0.0015092387853632453,0.0,80,0.005,0,True,10000.0,1.0,0.004080070951146995,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.48356,TRAIN.KL.CO_WEIGHT=1.8259e-05,TRAIN.KL.IC_WEIGHT=1.2639e-05,TRAIN.L2.CON_2021-08-05_23-06-25glcbc0ck/model_dir",True,True,5000,True,True,False
313,1252,0.10333401,0.10321063,nan,0.103211686,nan,0.00011436589,4.7836627e-05,6.6529276e-05,9.020791e-06,20.908764,0.004080071,1.0,1.0,0.10257492,0.102482125,nan,0.10247478,nan,8.3771985e-05,3.2820724e-05,5.095126e-05,9.024337e-06,False,0.0,0.37665613870187126,5.0,80,1,80,True,4,0.1,10.0,40,162,0.1472966681827158,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_train_",False,False,6.1386996914246846e-06,8.263689267315607e-06,80,0,0.0,6.031553730728154e-05,0.0015092387853632453,0.0,80,0.005,0,True,10000.0,1.0,0.004080070951146995,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.48356,TRAIN.KL.CO_WEIGHT=1.8259e-05,TRAIN.KL.IC_WEIGHT=1.2639e-05,TRAIN.L2.CON_2021-08-05_23-06-25glcbc0ck/model_dir",True,True,5000,True,True,False
314,1256,0.10329026,0.10316537,nan,0.10317927,nan,0.00011586408,4.8406055e-05,6.745804e-05,9.028908e-06,21.456526,0.004080071,1.0,1.0,0.10252644,0.10242792,nan,0.10244198,nan,8.94839e-05,4.0172963e-05,4.931094e-05,9.034342e-06,False,0.0,0.37665613870187126,5.0,80,1,80,True,4,0.1,10.0,40,162,0.1472966681827158,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_train_",False,False,6.1386996914246846e-06,8.263689267315607e-06,80,0,0.0,6.031553730728154e-05,0.0015092387853632453,0.0,80,0.005,0,True,10000.0,1.0,0.004080070951146995,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.48356,TRAIN.KL.CO_WEIGHT=1.8259e-05,TRAIN.KL.IC_WEIGHT=1.2639e-05,TRAIN.L2.CON_2021-08-05_23-06-25glcbc0ck/model_dir",True,True,5000,True,True,False
