epoch,step,loss,nll_heldin,nll_heldout,smth_nll_heldin,smth_nll_heldout,wt_kl,wt_co_kl,wt_ic_kl,wt_l2,gnorm,lr,kl_wt,l2_wt,val_loss,val_nll_heldin,val_nll_heldout,smth_val_nll_heldin,smth_val_nll_heldout,val_wt_kl,val_wt_co_kl,val_wt_ic_kl,val_wt_l2
875,875,0.09325743,0.090411104,nan,0.09018434,nan,0.0026470106,0.0023730565,0.00027395424,0.00019930927,1.0123572,0.01,1.0,1.0,0.089894325,0.089373834,nan,0.089379855,nan,0.00032131968,0.00026675532,5.456437e-05,0.00019916588
876,876,0.090940654,0.08983802,nan,0.08994192,nan,0.0009034666,0.0005758085,0.00032765808,0.00019916588,0.39476934,0.01,1.0,1.0,0.08988861,0.08936551,nan,0.08936982,nan,0.0003240687,0.00028039265,4.367605e-05,0.00019902631
877,877,0.092272796,0.09107732,nan,0.0907367,nan,0.0009964446,0.0006909866,0.000305458,0.00019902631,0.4752308,0.01,1.0,1.0,0.09118749,0.08935449,nan,0.08935909,nan,0.0016341413,0.0016078508,2.6290556e-05,0.00019885603
878,878,0.09253395,0.09065902,nan,0.09068233,nan,0.0016760728,0.0013325326,0.0003435402,0.00019885603,0.675554,0.01,1.0,1.0,0.08993821,0.089339174,nan,0.08934515,nan,0.00040042787,0.00033213664,6.8291236e-05,0.00019860157
879,879,0.09105544,0.09029975,nan,0.090414524,nan,0.0005570856,0.00017014153,0.0003869441,0.00019860157,0.04878485,0.01,1.0,1.0,0.09185404,0.08935882,nan,0.08935472,nan,0.0022968783,0.0022410115,5.5866774e-05,0.00019833876
880,880,0.091713004,0.08941203,nan,0.08971278,nan,0.0021026307,0.0017586444,0.0003439864,0.00019833876,0.80205137,0.01,1.0,1.0,0.09142588,0.08938098,nan,0.089373104,nan,0.0018467584,0.0018273687,1.9389663e-05,0.0001981386
881,881,0.09226307,0.0895531,nan,0.08960101,nan,0.0025118263,0.0021615503,0.00035027592,0.0001981386,0.98507386,0.01,1.0,1.0,0.09042012,0.08937194,nan,0.08937229,nan,0.0008501877,0.00082281156,2.7376107e-05,0.0001979931
882,882,0.091764025,0.090601124,nan,0.09030109,nan,0.00096490944,0.000659056,0.0003058534,0.0001979931,0.29083154,0.01,1.0,1.0,0.09095533,0.089371674,nan,0.08937186,nan,0.0013858452,0.0013548994,3.0945812e-05,0.00019781555
883,883,0.09202275,0.09077186,nan,0.09063063,nan,0.0010530733,0.00076760224,0.0002854711,0.00019781555,0.60163265,0.01,1.0,1.0,0.089668244,0.08932224,nan,0.089337125,nan,0.00014837758,0.00012999678,1.8380802e-05,0.00019762608
884,884,0.09170794,0.09003423,nan,0.09021315,nan,0.0014760828,0.0011681055,0.00030797732,0.00019762608,0.6181594,0.01,1.0,1.0,0.09007571,0.0894005,nan,0.089381486,nan,0.00047779985,0.00042071866,5.7081194e-05,0.0001974133
885,885,0.090830855,0.09012573,nan,0.09015196,nan,0.0005077096,0.00017765725,0.0003300524,0.0001974133,0.046480443,0.01,1.0,1.0,0.090209216,0.08932756,nan,0.089343734,nan,0.00068445096,0.00063511205,4.9338883e-05,0.00019721172
886,886,0.0906027,0.08956174,nan,0.0897388,nan,0.0008437523,0.00048472008,0.00035903224,0.00019721172,0.40245235,0.01,1.0,1.0,0.0898754,0.089397185,nan,0.08938115,nan,0.00028116629,0.000265208,1.5958307e-05,0.00019705633
887,887,0.09030712,0.08965399,nan,0.089679435,nan,0.00045607047,0.00013390784,0.0003221626,0.00019705633,0.080684744,0.01,1.0,1.0,0.09029491,0.0893895,nan,0.089387,nan,0.0007085,0.0006416895,6.681045e-05,0.00019691486
888,888,0.09133564,0.08999695,nan,0.08990169,nan,0.0011417754,0.00079062395,0.0003511515,0.00019691486,0.47087106,0.01,1.0,1.0,0.09096174,0.08939101,nan,0.08938981,nan,0.0013739609,0.001338119,3.5841786e-05,0.00019677021
889,889,0.09185257,0.08995469,nan,0.08993879,nan,0.0017011064,0.0013735556,0.0003275508,0.00019677021,0.71429676,0.01,1.0,1.0,0.09027133,0.08932547,nan,0.08934477,nan,0.00074927515,0.0007226129,2.6662232e-05,0.00019658085
890,890,0.09195048,0.090486124,nan,0.09032192,nan,0.0012677755,0.000940978,0.00032679754,0.00019658085,0.4566238,0.01,1.0,1.0,0.089980565,0.08941298,nan,0.08939251,nan,0.00037117506,0.00026359104,0.00010758404,0.0001964129
891,891,0.091306984,0.09050193,nan,0.090447925,nan,0.0006086468,0.00020813354,0.00040051327,0.0001964129,0.20734982,0.01,1.0,1.0,0.091357574,0.08936229,nan,0.08937136,nan,0.0017990274,0.0017309035,6.812392e-05,0.00019625937
892,892,0.09206006,0.090478934,nan,0.09046963,nan,0.0013848726,0.0010583426,0.00032653,0.00019625937,0.6698751,0.01,1.0,1.0,0.090637736,0.089415364,nan,0.08940216,nan,0.0010262884,0.001004291,2.199734e-05,0.00019608265
893,893,0.09207409,0.09072771,nan,0.09065028,nan,0.0011502948,0.0008568168,0.000293478,0.00019608265,0.48989573,0.01,1.0,1.0,0.089653745,0.08935301,nan,0.089367755,nan,0.000104829334,6.561947e-05,3.9209863e-05,0.00019590274
894,894,0.09105444,0.0901744,nan,0.09031717,nan,0.00068413815,0.00035510704,0.00032903109,0.00019590274,0.2590975,0.01,1.0,1.0,0.0910329,0.089413516,nan,0.089399785,nan,0.0014236314,0.0013947817,2.8849723e-05,0.00019575085
895,895,0.09179619,0.08913209,nan,0.08948761,nan,0.0024683452,0.002170401,0.00029794432,0.00019575085,0.81762964,0.01,1.0,1.0,0.09041407,0.08936409,nan,0.089374796,nan,0.00085440296,0.0008294673,2.4935614e-05,0.00019557585
896,896,0.091895476,0.09048269,nan,0.09018417,nan,0.0012172068,0.0009197981,0.00029740875,0.00019557585,0.6062409,0.01,1.0,1.0,0.089992344,0.08937928,nan,0.08937793,nan,0.0004176187,0.00038383744,3.378126e-05,0.00019544536
897,897,0.09217379,0.09062619,nan,0.09049358,nan,0.0013521591,0.0010225124,0.0003296467,0.00019544536,0.24090444,0.01,1.0,1.0,0.09119652,0.08943179,nan,0.08941563,nan,0.0015693906,0.0015241945,4.5196168e-05,0.00019533973
898,898,0.0919351,0.09031612,nan,0.09036936,nan,0.0014236458,0.0010521847,0.0003714611,0.00019533973,0.6793934,0.01,1.0,1.0,0.090214364,0.08936569,nan,0.089380674,nan,0.0006535353,0.00060597324,4.7562055e-05,0.00019513599
899,899,0.09200537,0.090378165,nan,0.09037552,nan,0.0014320676,0.0010980609,0.00033400676,0.00019513599,0.42624182,0.01,1.0,1.0,0.08991955,0.089376226,nan,0.08937756,nan,0.0003484357,0.0003313341,1.7101585e-05,0.00019489045
900,900,0.09095885,0.09009214,nan,0.09017715,nan,0.0006718205,0.0003702639,0.00030155657,0.00019489045,0.1740266,0.01,1.0,1.0,0.09044887,0.08933191,nan,0.089345604,nan,0.0009222465,0.0009026873,1.9559195e-05,0.00019471515
901,901,0.0913362,0.08977159,nan,0.08989326,nan,0.0013698915,0.0010847474,0.00028514402,0.00019471515,0.47784516,0.01,1.0,1.0,0.090020284,0.08937829,nan,0.089368485,nan,0.00044738565,0.00042961456,1.7771094e-05,0.00019460922
902,902,0.092041045,0.090974264,nan,0.09064996,nan,0.0008721758,0.0005268921,0.0003452837,0.00019460922,0.21771707,0.01,1.0,1.0,0.09044999,0.089394465,nan,0.08938667,nan,0.0008610181,0.00082416675,3.685132e-05,0.0001945024
903,903,0.09183571,0.08980079,nan,0.09005554,nan,0.0018404124,0.0015051096,0.00033530273,0.0001945024,0.6573667,0.01,1.0,1.0,0.0938377,0.08935629,nan,0.0893654,nan,0.004287118,0.0042515183,3.5599685e-05,0.00019429691
904,904,0.09442285,0.090313934,nan,0.09023642,nan,0.0039146175,0.003591637,0.0003229804,0.00019429691,1.1661665,0.01,1.0,1.0,0.09028017,0.089381464,nan,0.08937664,nan,0.00070455007,0.0006832342,2.1315873e-05,0.00019415752
905,905,0.09205844,0.090605184,nan,0.09049456,nan,0.0012591032,0.00091289287,0.00034621032,0.00019415752,0.51625896,0.01,1.0,1.0,0.091816165,0.08939596,nan,0.089390166,nan,0.0022260626,0.0021869673,3.9095223e-05,0.00019413809
906,906,0.092803806,0.09053977,nan,0.09052621,nan,0.0020698963,0.0017734646,0.0002964318,0.00019413809,0.69678134,0.01,1.0,1.0,0.09268986,0.08936823,nan,0.08937481,nan,0.0031276352,0.0030942904,3.334473e-05,0.0001939913
907,907,0.09312674,0.089315794,nan,0.08967892,nan,0.0036169533,0.0033316878,0.00028526562,0.0001939913,1.1689688,0.01,1.0,1.0,0.09069701,0.08934876,nan,0.08935658,nan,0.001154521,0.0011407665,1.3754452e-05,0.0001937298
908,908,0.09130172,0.08987172,nan,0.08981388,nan,0.001236269,0.00090030394,0.000335965,0.0001937298,0.5056142,0.01,1.0,1.0,0.09088655,0.089367665,nan,0.08936434,nan,0.0013252927,0.0012702007,5.5092005e-05,0.00019359103
909,909,0.09205247,0.09039698,nan,0.090222046,nan,0.001461903,0.001113042,0.00034886098,0.00019359103,0.6129608,0.01,1.0,1.0,0.09185914,0.08935961,nan,0.08936103,nan,0.0023060355,0.0022027767,0.00010325873,0.00019348908
910,910,0.09325499,0.09027449,nan,0.090258755,nan,0.0027870089,0.0024170598,0.00036994915,0.00019348908,0.9228787,0.01,1.0,1.0,0.08996035,0.08942491,nan,0.089405745,nan,0.00034210272,0.00029577588,4.632685e-05,0.00019334334
911,911,0.09117648,0.09033028,nan,0.09030882,nan,0.00065286004,0.00033675667,0.00031610337,0.00019334334,0.11703743,0.01,1.0,1.0,0.09203878,0.08938562,nan,0.089391656,nan,0.0024600357,0.0024350567,2.4979054e-05,0.00019312912
912,912,0.093949825,0.09097451,nan,0.090774804,nan,0.0027821872,0.002475244,0.00030694314,0.00019312912,0.9026726,0.01,1.0,1.0,0.09143782,0.089393765,nan,0.08939313,nan,0.0018511151,0.0017778387,7.327643e-05,0.00019294147
913,913,0.09243356,0.090200886,nan,0.09037306,nan,0.0020397278,0.0017460353,0.0002936924,0.00019294147,0.78483135,0.01,1.0,1.0,0.09087074,0.089425616,nan,0.08941587,nan,0.0012522783,0.0012299774,2.2301008e-05,0.00019284459
914,914,0.09162166,0.09005388,nan,0.09014963,nan,0.0013749357,0.0010583262,0.00031660948,0.00019284459,0.38062128,0.01,1.0,1.0,0.09234972,0.08936005,nan,0.0893768,nan,0.0027969573,0.0027389978,5.7959434e-05,0.00019271417
915,915,0.09447513,0.09028588,nan,0.09024501,nan,0.003996526,0.0036464634,0.0003500625,0.00019271417,1.2333131,0.01,1.0,1.0,0.09299061,0.08961084,nan,0.08954062,nan,0.0031871567,0.003017048,0.00017010895,0.00019261186
916,916,0.09332033,0.09093346,nan,0.09072692,nan,0.002194263,0.0017643869,0.0004298761,0.00019261186,0.74373394,0.01,1.0,1.0,0.090941384,0.08941328,nan,0.089451484,nan,0.001335665,0.0012607941,7.4870855e-05,0.00019243956
917,917,0.09269419,0.09042071,nan,0.09051257,nan,0.002081041,0.0017093667,0.00037167437,0.00019243956,0.71030635,0.01,1.0,1.0,0.09308326,0.08952262,nan,0.089501284,nan,0.0033684345,0.0033419924,2.6442003e-05,0.00019220341
918,918,0.094071336,0.08906963,nan,0.08950251,nan,0.0048095067,0.0044992147,0.00031029203,0.00019220341,1.3496614,0.01,1.0,1.0,0.09011663,0.08939925,nan,0.089429855,nan,0.0005255215,0.0004805348,4.4986748e-05,0.00019185929
919,919,0.09078496,0.08908501,nan,0.089210264,nan,0.0015080869,0.0011785206,0.00032956633,0.00019185929,0.58486044,0.01,1.0,1.0,0.091150515,0.08945348,nan,0.089446396,nan,0.001505303,0.0014470919,5.8210986e-05,0.00019173142
920,920,0.09259865,0.09091778,nan,0.090405524,nan,0.0014891342,0.0011056807,0.00038345344,0.00019173142,0.5948955,0.01,1.0,1.0,0.09141431,0.08956141,nan,0.08952691,nan,0.0016611379,0.0015940983,6.703968e-05,0.00019176128
921,921,0.09286157,0.08967552,nan,0.089894526,nan,0.0029942868,0.002601042,0.00039324487,0.00019176128,0.9626532,0.01,1.0,1.0,0.0902697,0.08939756,nan,0.08943636,nan,0.00068066956,0.00060922024,7.144935e-05,0.00019147257
922,922,0.090732366,0.0898038,nan,0.08983102,nan,0.00073709607,0.00039130799,0.00034578808,0.00019147257,0.23039712,0.01,1.0,1.0,0.091748685,0.089397565,nan,0.0894092,nan,0.0021600614,0.0021395471,2.0514275e-05,0.00019105789
923,923,0.091487296,0.0894733,nan,0.08958062,nan,0.0018229436,0.001531972,0.00029097166,0.00019105789,0.6684284,0.01,1.0,1.0,0.09126999,0.08945362,nan,0.08944029,nan,0.0016255159,0.0015880764,3.743954e-05,0.00019085212
924,924,0.09223945,0.09072683,nan,0.09038296,nan,0.001321761,0.0009954034,0.0003263577,0.00019085212,0.55968463,0.01,1.0,1.0,0.08997353,0.089431964,nan,0.08943446,nan,0.0003506643,0.0003126316,3.80327e-05,0.0001909086
925,925,0.09200971,0.090804905,nan,0.09067832,nan,0.0010138989,0.0006646304,0.00034926852,0.0001909086,0.18553889,0.01,1.0,1.0,0.09000165,0.089589,nan,0.089542635,nan,0.00022179639,0.00016941238,5.238402e-05,0.00019085132
926,926,0.09226787,0.09110707,nan,0.09097844,nan,0.0009699453,0.0006587915,0.00031115377,0.00019085132,0.4224104,0.01,1.0,1.0,0.09024769,0.08939262,nan,0.08943762,nan,0.0006645529,0.0006510643,1.3488602e-05,0.0001905212
927,927,0.091023505,0.08979994,nan,0.09015349,nan,0.0010330457,0.0007126923,0.00032035346,0.0001905212,0.1841959,0.01,1.0,1.0,0.08980087,0.08942453,nan,0.089428455,nan,0.00018615011,0.00014620161,3.9948492e-05,0.00019018796
928,928,0.09129887,0.090364486,nan,0.090301186,nan,0.00074419077,0.00041823828,0.0003259525,0.00019018796,0.36535552,0.01,1.0,1.0,0.0915412,0.08934772,nan,0.08937194,nan,0.002003309,0.0019271402,7.6169024e-05,0.00019017197
929,929,0.09176919,0.090113774,nan,0.090169996,nan,0.0014652436,0.0010921028,0.00037314076,0.00019017197,0.52075726,0.01,1.0,1.0,0.08983754,0.089420855,nan,0.08940618,nan,0.0002264239,0.00019627929,3.0144613e-05,0.00019026591
930,930,0.09082442,0.08996575,nan,0.09002703,nan,0.0006684009,0.00033171775,0.00033668315,0.00019026591,0.16179666,0.01,1.0,1.0,0.0904819,0.08943876,nan,0.08942898,nan,0.0008530506,0.00082821865,2.4831957e-05,0.00019008592
931,931,0.09130443,0.09012833,nan,0.09009794,nan,0.0009860124,0.0006531103,0.00033290207,0.00019008592,0.38509586,0.01,1.0,1.0,0.09061806,0.08934041,nan,0.08936698,nan,0.0010879049,0.00096683955,0.00012106532,0.00018974519
932,932,0.0914494,0.08972481,nan,0.08983675,nan,0.0015348467,0.0011359107,0.00039893595,0.00018974519,0.4943001,0.01,1.0,1.0,0.08987084,0.08939841,nan,0.08938898,nan,0.00028289162,0.00013779831,0.0001450933,0.00018953961
933,933,0.09083682,0.08986104,nan,0.089853756,nan,0.0007862408,0.00036400245,0.0004222383,0.00018953961,0.075573355,0.01,1.0,1.0,0.08991041,0.08928493,nan,0.089316145,nan,0.00043592742,0.0003949487,4.0978724e-05,0.00018955841
934,934,0.09213237,0.09025153,nan,0.0901322,nan,0.0016912848,0.0013805284,0.0003107564,0.00018955841,0.5429207,0.01,1.0,1.0,0.08996919,0.08945945,nan,0.08941646,nan,0.00032017322,0.00029099654,2.9176683e-05,0.0001895619
935,935,0.091545574,0.090405904,nan,0.09032379,nan,0.0009501084,0.00065438263,0.00029572577,0.0001895619,0.4170023,0.01,1.0,1.0,0.09029755,0.08926205,nan,0.08930837,nan,0.0008462052,0.00070116064,0.0001450446,0.00018928951
936,936,0.09163703,0.09030906,nan,0.09031348,nan,0.0011386796,0.0006800525,0.00045862707,0.00018928951,0.2977063,0.01,1.0,1.0,0.0909846,0.08933233,nan,0.089325145,nan,0.001463253,0.0013099861,0.00015326696,0.00018901816
937,937,0.091336206,0.089919575,nan,0.09003775,nan,0.0012276121,0.0008129653,0.00041464675,0.00018901816,0.51767987,0.01,1.0,1.0,0.08972658,0.08927991,nan,0.08929348,nan,0.0002577994,0.00024659658,1.120283e-05,0.00018887589
938,938,0.09050242,0.08956627,nan,0.08970771,nan,0.0007472768,0.0004774951,0.00026978168,0.00018887589,0.21274251,0.01,1.0,1.0,0.091634065,0.08928594,nan,0.089288205,nan,0.0021593107,0.002028164,0.00013114685,0.00018881331
939,939,0.09239234,0.089822136,nan,0.08978781,nan,0.0023813883,0.00197105,0.00041033834,0.00018881331,0.8922759,0.01,1.0,1.0,0.09079993,0.08935935,nan,0.089338005,nan,0.001251862,0.001086487,0.00016537508,0.00018871296
940,940,0.09179327,0.09013746,nan,0.09003256,nan,0.0014670972,0.0009957281,0.00047136913,0.00018871296,0.5443784,0.01,1.0,1.0,0.089958996,0.08942855,nan,0.08940139,nan,0.00034196343,0.0002771759,6.4787535e-05,0.0001884744
941,941,0.09109753,0.08983604,nan,0.089894995,nan,0.0010730175,0.00072749844,0.0003455191,0.0001884744,0.4523247,0.01,1.0,1.0,0.09190857,0.08928969,nan,0.0893232,nan,0.0024307622,0.002403893,2.6869096e-05,0.00018811769
942,942,0.09259102,0.08920933,nan,0.08941503,nan,0.0031935629,0.0028588388,0.00033472414,0.00018811769,0.96935886,0.01,1.0,1.0,0.09093484,0.089339316,nan,0.08933448,nan,0.0014076098,0.0012410285,0.0001665813,0.000187917
943,943,0.09231784,0.090677164,nan,0.090298526,nan,0.0014527586,0.0009639003,0.00048885826,0.000187917,0.5301994,0.01,1.0,1.0,0.09109084,0.08939854,nan,0.089379326,nan,0.0015044376,0.0012651257,0.00023931195,0.00018786303
944,944,0.09150198,0.08991731,nan,0.090031676,nan,0.0013968082,0.00086655334,0.00053025485,0.00018786303,0.39438057,0.01,1.0,1.0,0.09081132,0.0894448,nan,0.08942516,nan,0.0011788165,0.0011570791,2.1737435e-05,0.00018770616
945,945,0.09270874,0.09045368,nan,0.09032708,nan,0.0020673573,0.001726513,0.00034084418,0.00018770616,0.8123315,0.01,1.0,1.0,0.09075486,0.089392416,nan,0.08940224,nan,0.001175097,0.0010798132,9.528379e-05,0.00018734431
946,946,0.09080752,0.08942612,nan,0.08969641,nan,0.0011940537,0.0008109373,0.00038311636,0.00018734431,0.28079236,0.01,1.0,1.0,0.091016404,0.08935716,nan,0.08937068,nan,0.00147224,0.0013003405,0.0001718994,0.00018699898
947,947,0.09121664,0.08941198,nan,0.08949731,nan,0.0016176588,0.0011813173,0.0004363415,0.00018699898,0.66813046,0.01,1.0,1.0,0.09158477,0.0894236,nan,0.08940772,nan,0.00197434,0.0019175508,5.6789366e-05,0.00018683687
948,948,0.09167376,0.089042045,nan,0.08917862,nan,0.0024448773,0.0020893575,0.0003555198,0.00018683687,0.8542374,0.01,1.0,1.0,0.08980589,0.08936506,nan,0.08937786,nan,0.00025409515,0.00021928,3.4815148e-05,0.00018674434
949,949,0.091563985,0.09052302,nan,0.0901197,nan,0.0008542203,0.0005638199,0.0002904004,0.00018674434,0.22469668,0.01,1.0,1.0,0.09031259,0.0893627,nan,0.08936725,nan,0.00076330703,0.00065504835,0.0001082587,0.00018658163
950,950,0.092075,0.09037196,nan,0.09029628,nan,0.0015164507,0.0011248656,0.00039158508,0.00018658163,0.61283505,0.01,1.0,1.0,0.09170762,0.08927259,nan,0.08930099,nan,0.0022487575,0.002198124,5.0633556e-05,0.00018626978
951,951,0.09097168,0.08882201,nan,0.08926429,nan,0.0019634021,0.0016328206,0.0003305815,0.00018626978,0.7649202,0.01,1.0,1.0,0.08970218,0.08935786,nan,0.0893408,nan,0.00015839946,0.00013757969,2.0819769e-05,0.00018592425
952,952,0.090929605,0.09021183,nan,0.08992757,nan,0.00053185225,0.00025516166,0.00027669055,0.00018592425,0.08934029,0.01,1.0,1.0,0.090922125,0.089337364,nan,0.08933839,nan,0.0013990172,0.001312007,8.701024e-05,0.00018574586
953,953,0.09124808,0.08982319,nan,0.0898545,nan,0.0012391489,0.00086432777,0.0003748212,0.00018574586,0.46266767,0.01,1.0,1.0,0.089841165,0.08932622,nan,0.08932987,nan,0.0003293201,0.00026548648,6.38336e-05,0.00018562737
954,954,0.089897044,0.08903742,nan,0.08928254,nan,0.0006740007,0.00034504538,0.0003289553,0.00018562737,0.34845924,0.01,1.0,1.0,0.09000952,0.08940837,nan,0.08938482,nan,0.00041569464,0.00040165472,1.4039911e-05,0.00018545189
955,955,0.0903517,0.08953429,nan,0.08945876,nan,0.00063195726,0.00031305078,0.00031890647,0.00018545189,0.079279654,0.01,1.0,1.0,0.08998971,0.08937308,nan,0.0893766,nan,0.00043151973,0.00034789633,8.362339e-05,0.00018509923
956,956,0.090141356,0.089156926,nan,0.08924748,nan,0.0007993255,0.0004714344,0.00032789112,0.00018509923,0.35670137,0.01,1.0,1.0,0.08976521,0.089349136,nan,0.089357376,nan,0.00023126535,0.000121529345,0.00010973601,0.00018480816
957,957,0.09241806,0.09081922,nan,0.09034769,nan,0.0014140273,0.0009948255,0.00041920185,0.00018480816,0.5303806,0.01,1.0,1.0,0.09009469,0.089327864,nan,0.089336716,nan,0.00058212684,0.0005296438,5.248303e-05,0.00018470094
958,958,0.09006507,0.08922649,nan,0.08956285,nan,0.0006538808,0.00032534119,0.00032853964,0.00018470094,0.2620702,0.01,1.0,1.0,0.09005878,0.08938667,nan,0.08937168,nan,0.00048757117,0.00046818922,1.9381954e-05,0.00018453496
959,959,0.09109441,0.09026442,nan,0.090053946,nan,0.00064546126,0.00035341896,0.0002920423,0.00018453496,0.20179589,0.01,1.0,1.0,0.09014897,0.08935619,nan,0.08936084,nan,0.0006084607,0.00055736065,5.110002e-05,0.00018432002
960,960,0.09123637,0.09016533,nan,0.090131916,nan,0.00088671944,0.00054930797,0.00033741145,0.00018432002,0.30176184,0.01,1.0,1.0,0.089937516,0.08932775,nan,0.08933768,nan,0.00042574908,0.00040868757,1.706152e-05,0.00018401789
961,961,0.09043683,0.08979351,nan,0.08989503,nan,0.00045930632,0.00017120384,0.00028810248,0.00018401789,0.12166794,0.01,1.0,1.0,0.09104352,0.0893278,nan,0.08933076,nan,0.0015319277,0.0014335787,9.834907e-05,0.00018378721
962,962,0.09178032,0.09018878,nan,0.09010065,nan,0.0014077472,0.0010402674,0.0003674798,0.00018378721,0.5652562,0.01,1.0,1.0,0.09002259,0.08934629,nan,0.08934163,nan,0.0004926086,0.00043087816,6.17304e-05,0.00018368904
963,963,0.09200416,0.09094727,nan,0.09069329,nan,0.00087319734,0.0005692109,0.00030398642,0.00018368904,0.4493115,0.01,1.0,1.0,0.08970074,0.089425445,nan,0.0894003,nan,9.169197e-05,7.612109e-05,1.557088e-05,0.00018360646
964,964,0.090651184,0.08988014,nan,0.090124086,nan,0.0005874444,0.00030680984,0.00028063456,0.00018360646,0.09916844,0.01,1.0,1.0,0.08971018,0.08930164,nan,0.08933124,nan,0.00022525198,0.00012873602,9.651596e-05,0.00018329147
965,965,0.09072777,0.09005719,nan,0.09007726,nan,0.00048728727,0.00010599755,0.00038128972,0.00018329147,0.023439458,0.01,1.0,1.0,0.089973465,0.089378044,nan,0.089364,nan,0.00041245396,0.00032216645,9.02875e-05,0.0001829667
966,966,0.090747684,0.08988329,nan,0.08994148,nan,0.0006814295,0.00034463865,0.0003367909,0.0001829667,0.10739221,0.01,1.0,1.0,0.0893972,0.08932681,nan,0.08933797,nan,-0.00011233465,-0.00012805867,1.5724021e-05,0.00018272611
967,967,0.089670055,0.089120194,nan,0.08936658,nan,0.0003671325,8.2848506e-05,0.000284284,0.00018272611,0.042488314,0.01,1.0,1.0,0.0896297,0.08930411,nan,0.08931427,nan,0.0001430182,4.2679072e-05,0.00010033913,0.00018257006
968,968,0.090646304,0.08958932,nan,0.089522496,nan,0.00087441364,0.0005038249,0.00037058874,0.00018257006,0.11844691,0.01,1.0,1.0,0.08984846,0.08940399,nan,0.08937707,nan,0.0002620109,0.00011983728,0.00014217364,0.00018245814
969,969,0.090290256,0.08949284,nan,0.08950174,nan,0.0006149552,0.00018927039,0.00042568482,0.00018245814,0.25508168,0.01,1.0,1.0,0.09057802,0.08934605,nan,0.08935536,nan,0.0010497611,0.0010323522,1.7408913e-05,0.00018220377
970,970,0.09145205,0.090047695,nan,0.08988391,nan,0.001222147,0.00093072455,0.00029142248,0.00018220377,0.24578792,0.01,1.0,1.0,0.089629814,0.089344256,nan,0.089347586,nan,0.000103632774,3.0907628e-05,7.2725146e-05,0.00018192532
971,971,0.091069214,0.09022289,nan,0.090121195,nan,0.00066439924,0.0002822612,0.000382138,0.00018192532,0.19044763,0.01,1.0,1.0,0.090647325,0.08931745,nan,0.089326486,nan,0.001148218,0.000981035,0.00016718317,0.00018165888
972,972,0.09102312,0.08970504,nan,0.08982989,nan,0.0011364119,0.0007400904,0.00039632156,0.00018165888,0.2527009,0.01,1.0,1.0,0.0898404,0.08940428,nan,0.08938094,nan,0.0002546371,0.00023939753,1.5239562e-05,0.0001814838
973,973,0.091305606,0.09073334,nan,0.090462305,nan,0.00039078505,0.00011562614,0.0002751589,0.0001814838,0.14087261,0.01,1.0,1.0,0.090448186,0.089328356,nan,0.08934413,nan,0.00093847554,0.00083377556,0.00010469996,0.00018135176
974,974,0.09146588,0.089857176,nan,0.09003872,nan,0.0014273513,0.0010508515,0.00037649978,0.00018135176,0.3018656,0.01,1.0,1.0,0.08994846,0.089330584,nan,0.089334644,nan,0.0004367208,0.00036183497,7.4885815e-05,0.00018115505
975,975,0.090123944,0.089471534,nan,0.08964169,nan,0.00047125356,9.887733e-05,0.00037237623,0.00018115505,0.12481097,0.01,1.0,1.0,0.09076163,0.08931385,nan,0.089320086,nan,0.0012668995,0.0012510469,1.5852605e-05,0.00018088776
976,976,0.09111064,0.08951948,nan,0.08955614,nan,0.0014102759,0.0011167751,0.00029350087,0.00018088776,0.3704773,0.01,1.0,1.0,0.090020075,0.089420184,nan,0.08939016,nan,0.00041918093,0.0003552737,6.390723e-05,0.00018070563
977,977,0.09146909,0.090590715,nan,0.09028035,nan,0.0006976677,0.00035373215,0.00034393556,0.00018070563,0.06445915,0.01,1.0,1.0,0.09086283,0.08933493,nan,0.0893515,nan,0.0013472897,0.0012633872,8.390246e-05,0.0001806171
978,978,0.091349036,0.08950649,nan,0.08973865,nan,0.001661926,0.001330744,0.00033118206,0.0001806171,0.41994506,0.01,1.0,1.0,0.08961264,0.08935414,nan,0.08935335,nan,7.8009034e-05,3.6111356e-05,4.1897674e-05,0.00018048931
979,979,0.090500325,0.08962023,nan,0.08965576,nan,0.0006996031,0.00039845138,0.0003011517,0.00018048931,0.1680287,0.01,1.0,1.0,0.09072528,0.089324415,nan,0.089333095,nan,0.0012205811,0.001062504,0.00015807712,0.00018027915
980,980,0.09169385,0.090110086,nan,0.089973785,nan,0.0014034823,0.00093769986,0.00046578245,0.00018027915,0.24231435,0.01,1.0,1.0,0.08976603,0.089273475,nan,0.089291364,nan,0.00031255136,0.00017713403,0.00013541733,0.00018000958
981,981,0.09070024,0.08980152,nan,0.0898532,nan,0.0007187115,0.00028926376,0.0004294478,0.00018000958,0.104868956,0.01,1.0,1.0,0.090419695,0.08928032,nan,0.08928364,nan,0.00095950044,0.0009379105,2.1589944e-05,0.00017987202
982,982,0.09042549,0.08921804,nan,0.08940859,nan,0.0010275773,0.00071293255,0.0003146448,0.00017987202,0.36985713,0.01,1.0,1.0,0.090674125,0.08928314,nan,0.08928329,nan,0.0012112563,0.0011061506,0.00010510569,0.00017973104
