epoch,step,loss,nll_heldin,nll_heldout,smth_nll_heldin,smth_nll_heldout,wt_kl,wt_co_kl,wt_ic_kl,wt_l2,gnorm,lr,kl_wt,l2_wt,val_loss,val_nll_heldin,val_nll_heldout,smth_val_nll_heldin,smth_val_nll_heldout,val_wt_kl,val_wt_co_kl,val_wt_ic_kl,val_wt_l2,MODEL.ALIGN_MODE,MODEL.CD_PASS_RATE,MODEL.CD_RATE,MODEL.CELL_CLIP,MODEL.CI_ENC_DIM,MODEL.CI_LAG,MODEL.CON_DIM,MODEL.CO_AUTOREG_PRIOR,MODEL.CO_DIM,MODEL.CO_PRIOR_NVAR,MODEL.CO_PRIOR_TAU,MODEL.CS_DIM,MODEL.DATA_DIM,MODEL.DROPOUT_RATE,MODEL.EXT_INPUT_DIM,MODEL.FAC_DIM,MODEL.FP_LEN,MODEL.GEN_DIM,MODEL.IC_DIM,MODEL.IC_ENC_DIM,MODEL.IC_ENC_SEQ_LEN,MODEL.IC_POST_VAR_MIN,MODEL.IC_PRIOR_VAR,MODEL.READIN_DIM,MODEL.SAMPLE_POSTERIORS,MODEL.SEQ_LEN,MODEL.SV_RATE,MODEL.SV_SEED,SEED,TRAIN.ADAM_EPSILON,TRAIN.BATCH_SIZE,TRAIN.DATA.DIR,TRAIN.DATA.PREFIX,TRAIN.EAGER_MODE,TRAIN.ENCODERS_ONLY,TRAIN.KL.CO_WEIGHT,TRAIN.KL.IC_WEIGHT,TRAIN.KL.INCREASE_EPOCH,TRAIN.KL.START_EPOCH,TRAIN.L2.CI_ENC_SCALE,TRAIN.L2.CON_SCALE,TRAIN.L2.GEN_SCALE,TRAIN.L2.IC_ENC_SCALE,TRAIN.L2.INCREASE_EPOCH,TRAIN.L2.READIN_SCALE,TRAIN.L2.START_EPOCH,TRAIN.LOG_HPS,TRAIN.LOSS_SCALE,TRAIN.LR.DECAY,TRAIN.LR.INIT,TRAIN.LR.PATIENCE,TRAIN.LR.STOP,TRAIN.MAX_EPOCHS,TRAIN.MAX_GRAD_NORM,TRAIN.MODEL_DIR,TRAIN.NLL_MEAN,TRAIN.OVERWRITE,TRAIN.PATIENCE,TRAIN.PBT_MODE,TRAIN.TUNE_MODE,TRAIN.USE_TB
179,716,0.27940005,0.27880973,nan,0.27878594,nan,0.000522024,0.00051515235,6.8716704e-06,6.8304274e-05,92.311356,0.0026363546,1.0,1.0,0.27850497,0.27792615,nan,0.27786583,nan,0.00051124924,0.00051016506,1.0841887e-06,6.7559115e-05,False,0.0,0.5985133171506806,5.0,80,1,80,True,4,0.1,10.0,40,162,0.1357366998019366,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,6.811553609370054e-06,4.8194834091258416e-05,80,0,0.0,1.8927917215181678,0.004006464050853805,0.0,80,0.005,0,True,10000.0,1.0,0.002636354577732481,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
180,720,0.27922565,0.27863425,nan,0.27867976,nan,0.0005241991,0.0005175584,6.6406456e-06,6.719105e-05,77.52669,0.0026363546,1.0,1.0,0.27842164,0.27783376,nan,0.2778434,nan,0.0005212829,0.0005198108,1.4720898e-06,6.6615474e-05,False,0.0,0.5985133171506806,5.0,80,1,80,True,4,0.1,10.0,40,162,0.1357366998019366,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,6.811553609370054e-06,4.8194834091258416e-05,80,0,0.0,1.8927917215181678,0.004006464050853805,0.0,80,0.005,0,True,10000.0,1.0,0.002636354577732481,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
181,724,0.27633283,0.2755218,nan,0.2755218,nan,0.00034265255,9.000112e-05,0.00025265146,0.000468359,55.210567,0.0035898394,1.0,1.0,0.2773354,0.27660555,nan,0.27660555,nan,0.0002621244,5.464603e-05,0.00020747837,0.00046773397,False,0.0,0.39863452005924804,5.0,80,1,80,True,4,0.1,10.0,40,162,0.08494049300187137,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,1.3562301760341939e-05,1.8777888242852582e-06,80,0,0.0,0.2287583819870715,0.32924113245464853,0.0,80,0.005,0,True,10000.0,1.0,0.003589839508861225,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
182,728,0.27636808,0.2755653,nan,0.27555224,nan,0.0003355332,9.4877745e-05,0.00024065544,0.00046727736,57.833916,0.0035898394,1.0,1.0,0.27732825,0.2765975,nan,0.2765999,nan,0.00026413187,6.273772e-05,0.00020139416,0.0004666066,False,0.0,0.39863452005924804,5.0,80,1,80,True,4,0.1,10.0,40,162,0.08494049300187137,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,1.3562301760341939e-05,1.8777888242852582e-06,80,0,0.0,0.2287583819870715,0.32924113245464853,0.0,80,0.005,0,True,10000.0,1.0,0.003589839508861225,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
183,732,0.27626008,0.2754553,nan,0.27548438,nan,0.0003384101,0.000104720726,0.00023368938,0.00046638987,57.830544,0.0035898394,1.0,1.0,0.2774022,0.27667823,nan,0.27665475,nan,0.00025805025,6.605889e-05,0.00019199135,0.0004659002,False,0.0,0.39863452005924804,5.0,80,1,80,True,4,0.1,10.0,40,162,0.08494049300187137,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,1.3562301760341939e-05,1.8777888242852582e-06,80,0,0.0,0.2287583819870715,0.32924113245464853,0.0,80,0.005,0,True,10000.0,1.0,0.003589839508861225,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
184,736,0.27611017,0.275312,nan,0.2753637,nan,0.00033249313,0.00010338775,0.00022910538,0.0004656764,54.164917,0.0035898394,1.0,1.0,0.2771724,0.27645865,nan,0.27651748,nan,0.00024880015,6.20546e-05,0.00018674556,0.0004649414,False,0.0,0.39863452005924804,5.0,80,1,80,True,4,0.1,10.0,40,162,0.08494049300187137,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,1.3562301760341939e-05,1.8777888242852582e-06,80,0,0.0,0.2287583819870715,0.32924113245464853,0.0,80,0.005,0,True,10000.0,1.0,0.003589839508861225,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
185,740,0.27622062,0.27543914,nan,0.27541652,nan,0.0003172214,9.279323e-05,0.00022442818,0.00046423211,53.782528,0.0035898394,1.0,1.0,0.2772552,0.27654484,nan,0.27653664,nan,0.00024728602,5.820124e-05,0.00018908478,0.00046308053,False,0.0,0.39863452005924804,5.0,80,1,80,True,4,0.1,10.0,40,162,0.08494049300187137,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,1.3562301760341939e-05,1.8777888242852582e-06,80,0,0.0,0.2287583819870715,0.32924113245464853,0.0,80,0.005,0,True,10000.0,1.0,0.003589839508861225,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
186,744,0.27615404,0.27536118,nan,0.27537778,nan,0.0003302928,9.803353e-05,0.00023225925,0.0004625819,59.16078,0.0035898394,1.0,1.0,0.27702743,0.27631277,nan,0.27637994,nan,0.00025278254,5.704121e-05,0.00019574133,0.00046188635,False,0.0,0.39863452005924804,5.0,80,1,80,True,4,0.1,10.0,40,162,0.08494049300187137,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,1.3562301760341939e-05,1.8777888242852582e-06,80,0,0.0,0.2287583819870715,0.32924113245464853,0.0,80,0.005,0,True,10000.0,1.0,0.003589839508861225,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
187,748,0.27605635,0.2752636,nan,0.27529785,nan,0.00033171359,9.83746e-05,0.00023333901,0.0004610313,56.59975,0.0035898394,1.0,1.0,0.27723464,0.2765238,nan,0.27648064,nan,0.00025121376,5.690988e-05,0.00019430387,0.0004596328,False,0.0,0.39863452005924804,5.0,80,1,80,True,4,0.1,10.0,40,162,0.08494049300187137,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,1.3562301760341939e-05,1.8777888242852582e-06,80,0,0.0,0.2287583819870715,0.32924113245464853,0.0,80,0.005,0,True,10000.0,1.0,0.003589839508861225,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
188,752,0.27610266,0.27531075,nan,0.27530688,nan,0.00033317204,0.00010347113,0.00022970093,0.0004587467,52.062325,0.0035898394,1.0,1.0,0.2772515,0.27653912,nan,0.27652156,nan,0.00025486818,6.293658e-05,0.00019193161,0.00045753655,False,0.0,0.39863452005924804,5.0,80,1,80,True,4,0.1,10.0,40,162,0.08494049300187137,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,1.3562301760341939e-05,1.8777888242852582e-06,80,0,0.0,0.2287583819870715,0.32924113245464853,0.0,80,0.005,0,True,10000.0,1.0,0.003589839508861225,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
189,756,0.27600121,0.27520415,nan,0.27523497,nan,0.00033998754,0.00010730207,0.00023268546,0.00045709254,56.39785,0.0035898394,1.0,1.0,0.27714407,0.27643758,nan,0.27646276,nan,0.00025021133,5.837177e-05,0.00019183957,0.00045627696,False,0.0,0.39863452005924804,5.0,80,1,80,True,4,0.1,10.0,40,162,0.08494049300187137,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,1.3562301760341939e-05,1.8777888242852582e-06,80,0,0.0,0.2287583819870715,0.32924113245464853,0.0,80,0.005,0,True,10000.0,1.0,0.003589839508861225,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
190,760,0.2759714,0.27519348,nan,0.27520594,nan,0.0003223101,9.239839e-05,0.00022991173,0.00045561284,57.377426,0.0035898394,1.0,1.0,0.27714008,0.2764523,nan,0.27645543,nan,0.00023330095,4.646857e-05,0.00018683237,0.00045448332,False,0.0,0.39863452005924804,5.0,80,1,80,True,4,0.1,10.0,40,162,0.08494049300187137,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,1.3562301760341939e-05,1.8777888242852582e-06,80,0,0.0,0.2287583819870715,0.32924113245464853,0.0,80,0.005,0,True,10000.0,1.0,0.003589839508861225,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
191,764,0.27599785,0.27522683,nan,0.27522057,nan,0.00031718385,8.9452486e-05,0.00022773138,0.00045383177,53.308098,0.0035898394,1.0,1.0,0.27698016,0.2762817,nan,0.27633384,nan,0.00024540472,5.192164e-05,0.00019348307,0.00045305613,False,0.0,0.39863452005924804,5.0,80,1,80,True,4,0.1,10.0,40,162,0.08494049300187137,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,1.3562301760341939e-05,1.8777888242852582e-06,80,0,0.0,0.2287583819870715,0.32924113245464853,0.0,80,0.005,0,True,10000.0,1.0,0.003589839508861225,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
192,768,0.2759577,0.2751798,nan,0.27519202,nan,0.0003252435,9.032417e-05,0.00023491935,0.00045267603,47.11459,0.0035898394,1.0,1.0,0.27705857,0.2763587,nan,0.27635124,nan,0.0002481524,5.426385e-05,0.00019388855,0.0004517229,False,0.0,0.39863452005924804,5.0,80,1,80,True,4,0.1,10.0,40,162,0.08494049300187137,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,1.3562301760341939e-05,1.8777888242852582e-06,80,0,0.0,0.2287583819870715,0.32924113245464853,0.0,80,0.005,0,True,10000.0,1.0,0.003589839508861225,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
193,772,0.27600312,0.27523065,nan,0.27521905,nan,0.00032136275,9.04823e-05,0.00023088047,0.00045111674,49.40456,0.0035898394,1.0,1.0,0.27715752,0.2764605,nan,0.27642772,nan,0.00024649527,5.4363634e-05,0.00019213164,0.00045052796,False,0.0,0.39863452005924804,5.0,80,1,80,True,4,0.1,10.0,40,162,0.08494049300187137,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,1.3562301760341939e-05,1.8777888242852582e-06,80,0,0.0,0.2287583819870715,0.32924113245464853,0.0,80,0.005,0,True,10000.0,1.0,0.003589839508861225,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
194,776,0.2760084,0.27522725,nan,0.2752248,nan,0.00033106742,9.550473e-05,0.00023556266,0.0004500526,66.36311,0.0035898394,1.0,1.0,0.277167,0.276452,nan,0.27644473,nan,0.0002655819,6.602957e-05,0.00019955233,0.0004494254,False,0.0,0.39863452005924804,5.0,80,1,80,True,4,0.1,10.0,40,162,0.08494049300187137,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,1.3562301760341939e-05,1.8777888242852582e-06,80,0,0.0,0.2287583819870715,0.32924113245464853,0.0,80,0.005,0,True,10000.0,1.0,0.003589839508861225,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
195,780,0.27600968,0.2752229,nan,0.27522346,nan,0.00033777356,0.00010339456,0.000234379,0.00044897397,67.6028,0.0035898394,1.0,1.0,0.27718437,0.27647522,nan,0.27646607,nan,0.0002610018,7.051398e-05,0.00019048783,0.0004481309,False,0.0,0.39863452005924804,5.0,80,1,80,True,4,0.1,10.0,40,162,0.08494049300187137,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,1.3562301760341939e-05,1.8777888242852582e-06,80,0,0.0,0.2287583819870715,0.32924113245464853,0.0,80,0.005,0,True,10000.0,1.0,0.003589839508861225,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
196,784,0.2759065,0.275131,nan,0.27515873,nan,0.00032763818,9.484115e-05,0.00023279706,0.0004478674,59.38288,0.0035898394,1.0,1.0,0.27719226,0.27649558,nan,0.27648672,nan,0.0002494088,5.4571417e-05,0.00019483738,0.00044726994,False,0.0,0.39863452005924804,5.0,80,1,80,True,4,0.1,10.0,40,162,0.08494049300187137,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,1.3562301760341939e-05,1.8777888242852582e-06,80,0,0.0,0.2287583819870715,0.32924113245464853,0.0,80,0.005,0,True,10000.0,1.0,0.003589839508861225,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
197,788,0.2759534,0.27518666,nan,0.27517828,nan,0.00032002167,8.9389716e-05,0.00023063197,0.0004467215,49.411514,0.0035898394,1.0,1.0,0.27718475,0.2765022,nan,0.27649754,nan,0.00023688658,5.3036572e-05,0.00018385,0.00044566524,False,0.0,0.39863452005924804,5.0,80,1,80,True,4,0.1,10.0,40,162,0.08494049300187137,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,1.3562301760341939e-05,1.8777888242852582e-06,80,0,0.0,0.2287583819870715,0.32924113245464853,0.0,80,0.005,0,True,10000.0,1.0,0.003589839508861225,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
198,792,0.27588487,0.27512774,nan,0.2751429,nan,0.00031211425,8.66934e-05,0.0002254209,0.00044499233,44.028793,0.0035898394,1.0,1.0,0.27715835,0.27648038,nan,0.27648553,nan,0.00023386665,5.3590684e-05,0.00018027597,0.00044411927,False,0.0,0.39863452005924804,5.0,80,1,80,True,4,0.1,10.0,40,162,0.08494049300187137,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,1.3562301760341939e-05,1.8777888242852582e-06,80,0,0.0,0.2287583819870715,0.32924113245464853,0.0,80,0.005,0,True,10000.0,1.0,0.003589839508861225,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
199,796,0.27586526,0.27511096,nan,0.27512056,nan,0.00031056395,8.874607e-05,0.00022181789,0.00044374418,54.42697,0.0035898394,1.0,1.0,0.2771178,0.27642396,nan,0.27644244,nan,0.00025053945,6.7017e-05,0.00018352247,0.0004432854,False,0.0,0.39863452005924804,5.0,80,1,80,True,4,0.1,10.0,40,162,0.08494049300187137,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,1.3562301760341939e-05,1.8777888242852582e-06,80,0,0.0,0.2287583819870715,0.32924113245464853,0.0,80,0.005,0,True,10000.0,1.0,0.003589839508861225,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
200,800,0.27580467,0.2750445,nan,0.27506733,nan,0.00031731807,9.5717405e-05,0.00022160065,0.0004428415,54.476357,0.0035898394,1.0,1.0,0.27729148,0.2765916,nan,0.27654684,nan,0.00025763642,6.816992e-05,0.00018946649,0.0004422315,False,0.0,0.39863452005924804,5.0,80,1,80,True,4,0.1,10.0,40,162,0.08494049300187137,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,1.3562301760341939e-05,1.8777888242852582e-06,80,0,0.0,0.2287583819870715,0.32924113245464853,0.0,80,0.005,0,True,10000.0,1.0,0.003589839508861225,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
201,804,0.27577797,0.27501234,nan,0.27502882,nan,0.0003237545,9.1155904e-05,0.00023259858,0.0004418782,50.606728,0.0035898394,1.0,1.0,0.27712786,0.27643374,nan,0.27646768,nan,0.00025284267,5.235417e-05,0.00020048849,0.00044129742,False,0.0,0.39863452005924804,5.0,80,1,80,True,4,0.1,10.0,40,162,0.08494049300187137,0,40,10,100,100,100,0,0.0001,0.1,-1,True,45,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_20_train_",False,False,1.3562301760341939e-05,1.8777888242852582e-06,80,0,0.0,0.2287583819870715,0.32924113245464853,0.0,80,0.005,0,True,10000.0,1.0,0.003589839508861225,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_20_long/tuneLFADS_1_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.3384,TRAIN.KL.CO_WEIGHT=9.2286e-06,TRAIN.KL.IC_WEIGHT=0.00025722,TRAIN.L2.CON_S_2021-08-07_01-56-29lhh1y7h9/model_dir",True,True,5000,True,True,False
